광고 소재 이름,광고 소재 ID,광고 그룹 이름,광고 그룹 ID,캠페인 이름,캠페인 ID,기간,총비용,시작일,종료일,노출수,클릭수,구매완료 수,구매완료 전환매출액
260318_The가구앵콜라이브_트래픽_고객여정+알림받기타겟_스마트채널_할인_2,34235759,P_260318_스토어_The가구앵콜라이브_GFA_스마트채널_트래픽_고객여정+알림받기타겟,4126813,P_GFA_스토어_DA_트래픽,1189388,2026.03.18.,28814,2026.03.18.,2026.03.18.,31264,51,0,0
260318_The가구앵콜라이브_트래픽_고객여정+알림받기타겟_스마트채널_할인_1,34235731,P_260318_스토어_The가구앵콜라이브_GFA_스마트채널_트래픽_고객여정+알림받기타겟,4126813,P_GFA_스토어_DA_트래픽,1189388,2026.03.18.,6696,2026.03.18.,2026.03.18.,9171,12,0,0
260318_The가구앵콜라이브_트래픽_맞춤타겟_스마트채널_USP_3,34235711,P_260318_스토어_The가구앵콜라이브_GFA_스마트채널_트래픽_맞춤타겟,4126807,P_GFA_스토어_DA_트래픽,1189388,2026.03.18.,19234,2026.03.18.,2026.03.18.,60201,50,0,0
260318_The가구앵콜라이브_트래픽_맞춤타겟_스마트채널_USP_2,34235613,P_260318_스토어_The가구앵콜라이브_GFA_스마트채널_트래픽_맞춤타겟,4126807,P_GFA_스토어_DA_트래픽,1189388,2026.03.18.,2513,2026.03.18.,2026.03.18.,16922,9,0,0
260318_The가구앵콜라이브_트래픽_맞춤타겟_스마트채널_USP_1,34235565,P_260318_스토어_The가구앵콜라이브_GFA_스마트채널_트래픽_맞춤타겟,4126807,P_GFA_스토어_DA_트래픽,1189388,2026.03.18.,6633,2026.03.18.,2026.03.18.,22476,17,0,0
260318_The가구앵콜라이브_트래픽_맞춤타겟_스마트채널_사은혜택_3,34235539,P_260318_스토어_The가구앵콜라이브_GFA_스마트채널_트래픽_맞춤타겟,4126807,P_GFA_스토어_DA_트래픽,1189388,2026.03.18.,6058,2026.03.18.,2026.03.18.,24951,17,0,0
260318_The가구앵콜라이브_트래픽_맞춤타겟_스마트채널_사은혜택_2,34235531,P_260318_스토어_The가구앵콜라이브_GFA_스마트채널_트래픽_맞춤타겟,4126807,P_GFA_스토어_DA_트래픽,1189388,2026.03.18.,311,2026.03.18.,2026.03.18.,5240,1,0,0
260318_The가구앵콜라이브_트래픽_맞춤타겟_스마트채널_사은혜택_1,34235513,P_260318_스토어_The가구앵콜라이브_GFA_스마트채널_트래픽_맞춤타겟,4126807,P_GFA_스토어_DA_트래픽,1189388,2026.03.18.,9207,2026.03.18.,2026.03.18.,31773,25,0,0
260318_The가구앵콜라이브_트래픽_맞춤타겟_스마트채널_할인_3,34235431,P_260318_스토어_The가구앵콜라이브_GFA_스마트채널_트래픽_맞춤타겟,4126807,P_GFA_스토어_DA_트래픽,1189388,2026.03.18.,6006,2026.03.18.,2026.03.18.,25637,17,0,0
260318_The가구앵콜라이브_트래픽_맞춤타겟_스마트채널_할인_2,34235415,P_260318_스토어_The가구앵콜라이브_GFA_스마트채널_트래픽_맞춤타겟,4126807,P_GFA_스토어_DA_트래픽,1189388,2026.03.18.,16229,2026.03.18.,2026.03.18.,41701,42,0,0
260318_The가구앵콜라이브_트래픽_맞춤타겟_스마트채널_할인_1,34235397,P_260318_스토어_The가구앵콜라이브_GFA_스마트채널_트래픽_맞춤타겟,4126807,P_GFA_스토어_DA_트래픽,1189388,2026.03.18.,34583,2026.03.18.,2026.03.18.,89366,86,0,0
A_2603_스토어_전환_애드부스트_루미프레임_2,34158041,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.31.,156582,2026.03.11.,진행 중,36529,355,2,348530
A_2603_스토어_전환_애드부스트_루미프레임_2,34158041,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.30.,156200,2026.03.11.,진행 중,57237,311,0,0
A_2603_스토어_전환_애드부스트_루미프레임_2,34158041,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.29.,92716,2026.03.11.,진행 중,11677,203,1,432460
A_2603_스토어_전환_애드부스트_루미프레임_2,34158041,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.28.,92727,2026.03.11.,진행 중,9071,238,0,0
A_2603_스토어_전환_애드부스트_루미프레임_2,34158041,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.27.,90787,2026.03.11.,진행 중,19713,214,0,0
A_2603_스토어_전환_애드부스트_루미프레임_2,34158041,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.26.,88143,2026.03.11.,진행 중,21468,215,0,0
A_2603_스토어_전환_애드부스트_루미프레임_2,34158041,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.25.,91248,2026.03.11.,진행 중,24416,177,2,265220
A_2603_스토어_전환_애드부스트_루미프레임_2,34158041,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.24.,67615,2026.03.11.,진행 중,9113,170,0,0
A_2603_스토어_전환_애드부스트_루미프레임_2,34158041,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.23.,68121,2026.03.11.,진행 중,5164,160,1,223730
A_2603_스토어_전환_애드부스트_루미프레임_2,34158041,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.22.,62029,2026.03.11.,진행 중,3405,112,0,0
A_2603_스토어_전환_애드부스트_루미프레임_2,34158041,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.21.,56274,2026.03.11.,진행 중,4008,139,0,0
A_2603_스토어_전환_애드부스트_루미프레임_2,34158041,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.20.,54103,2026.03.11.,진행 중,6274,109,1,308940
A_2603_스토어_전환_애드부스트_루미프레임_2,34158041,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.19.,55534,2026.03.11.,진행 중,6068,105,2,645960
A_2603_스토어_전환_애드부스트_루미프레임_2,34158041,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.18.,53244,2026.03.11.,진행 중,4927,141,0,0
A_2603_스토어_전환_애드부스트_루미프레임_2,34158041,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.17.,53158,2026.03.11.,진행 중,4573,136,0,0
A_2603_스토어_전환_애드부스트_루미프레임_2,34158041,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.16.,52652,2026.03.11.,진행 중,5897,134,0,0
A_2603_스토어_전환_애드부스트_루미프레임_2,34158041,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.15.,49389,2026.03.11.,진행 중,6365,164,0,0
A_2603_스토어_전환_애드부스트_루미프레임_2,34158041,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.14.,50435,2026.03.11.,진행 중,9738,155,3,1375460
A_2603_스토어_전환_애드부스트_루미프레임_2,34158041,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.13.,50974,2026.03.11.,진행 중,4416,83,0,0
A_2603_스토어_전환_애드부스트_루미프레임_2,34158041,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.12.,48272,2026.03.11.,진행 중,15633,115,0,0
A_2603_스토어_전환_애드부스트_루미프레임_2,34158041,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.11.,29863,2026.03.11.,진행 중,16294,45,0,0
A_2603_스토어_전환_애드부스트_루미프레임_1,34158037,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.31.,0,2026.03.11.,진행 중,303,0,0,0
A_2603_스토어_전환_애드부스트_루미프레임_1,34158037,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.30.,1705,2026.03.11.,진행 중,537,1,0,0
A_2603_스토어_전환_애드부스트_루미프레임_1,34158037,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.29.,0,2026.03.11.,진행 중,80,0,0,0
A_2603_스토어_전환_애드부스트_루미프레임_1,34158037,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.28.,0,2026.03.11.,진행 중,64,0,0,0
A_2603_스토어_전환_애드부스트_루미프레임_1,34158037,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.27.,0,2026.03.11.,진행 중,228,0,0,0
A_2603_스토어_전환_애드부스트_루미프레임_1,34158037,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.26.,469,2026.03.11.,진행 중,181,1,0,0
A_2603_스토어_전환_애드부스트_루미프레임_1,34158037,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.25.,0,2026.03.11.,진행 중,157,0,0,0
A_2603_스토어_전환_애드부스트_루미프레임_1,34158037,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.24.,0,2026.03.11.,진행 중,37,0,0,0
A_2603_스토어_전환_애드부스트_루미프레임_1,34158037,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.23.,0,2026.03.11.,진행 중,14,0,0,0
A_2603_스토어_전환_애드부스트_루미프레임_1,34158037,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.22.,0,2026.03.11.,진행 중,15,0,0,0
A_2603_스토어_전환_애드부스트_루미프레임_1,34158037,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.21.,0,2026.03.11.,진행 중,16,0,0,0
A_2603_스토어_전환_애드부스트_루미프레임_1,34158037,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.20.,0,2026.03.11.,진행 중,38,0,0,0
A_2603_스토어_전환_애드부스트_루미프레임_1,34158037,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.19.,0,2026.03.11.,진행 중,66,0,0,0
A_2603_스토어_전환_애드부스트_루미프레임_1,34158037,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.18.,0,2026.03.11.,진행 중,40,0,0,0
A_2603_스토어_전환_애드부스트_루미프레임_1,34158037,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.17.,0,2026.03.11.,진행 중,28,0,0,0
A_2603_스토어_전환_애드부스트_루미프레임_1,34158037,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.16.,916,2026.03.11.,진행 중,46,2,0,0
A_2603_스토어_전환_애드부스트_루미프레임_1,34158037,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.15.,0,2026.03.11.,진행 중,25,0,0,0
A_2603_스토어_전환_애드부스트_루미프레임_1,34158037,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.14.,0,2026.03.11.,진행 중,38,0,0,0
A_2603_스토어_전환_애드부스트_루미프레임_1,34158037,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.13.,0,2026.03.11.,진행 중,30,0,0,0
A_2603_스토어_전환_애드부스트_루미프레임_1,34158037,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.12.,1478,2026.03.11.,진행 중,708,4,0,0
A_2603_스토어_전환_애드부스트_루미프레임_1,34158037,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.11.,882,2026.03.11.,진행 중,2701,1,0,0
A_2603_스토어_전환_애드부스트_키스톤_2,34158017,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.31.,0,2026.03.11.,진행 중,151,0,0,0
A_2603_스토어_전환_애드부스트_키스톤_2,34158017,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.30.,141,2026.03.11.,진행 중,236,1,0,0
A_2603_스토어_전환_애드부스트_키스톤_2,34158017,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.29.,0,2026.03.11.,진행 중,24,0,0,0
A_2603_스토어_전환_애드부스트_키스톤_2,34158017,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.28.,0,2026.03.11.,진행 중,12,0,0,0
A_2603_스토어_전환_애드부스트_키스톤_2,34158017,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.27.,0,2026.03.11.,진행 중,58,0,0,0
A_2603_스토어_전환_애드부스트_키스톤_2,34158017,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.26.,0,2026.03.11.,진행 중,29,0,0,0
A_2603_스토어_전환_애드부스트_키스톤_2,34158017,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.25.,0,2026.03.11.,진행 중,35,0,0,0
A_2603_스토어_전환_애드부스트_키스톤_2,34158017,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.24.,0,2026.03.11.,진행 중,5,0,0,0
A_2603_스토어_전환_애드부스트_키스톤_2,34158017,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.22.,0,2026.03.11.,진행 중,1,0,0,0
A_2603_스토어_전환_애드부스트_키스톤_2,34158017,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.21.,0,2026.03.11.,진행 중,2,0,0,0
A_2603_스토어_전환_애드부스트_키스톤_2,34158017,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.20.,0,2026.03.11.,진행 중,6,0,0,0
A_2603_스토어_전환_애드부스트_키스톤_2,34158017,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.19.,0,2026.03.11.,진행 중,8,0,0,0
A_2603_스토어_전환_애드부스트_키스톤_2,34158017,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.18.,0,2026.03.11.,진행 중,2,0,0,0
A_2603_스토어_전환_애드부스트_키스톤_2,34158017,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.17.,0,2026.03.11.,진행 중,3,0,0,0
A_2603_스토어_전환_애드부스트_키스톤_2,34158017,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.16.,0,2026.03.11.,진행 중,6,0,0,0
A_2603_스토어_전환_애드부스트_키스톤_2,34158017,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.15.,0,2026.03.11.,진행 중,4,0,0,0
A_2603_스토어_전환_애드부스트_키스톤_2,34158017,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.14.,0,2026.03.11.,진행 중,5,0,0,0
A_2603_스토어_전환_애드부스트_키스톤_2,34158017,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.13.,0,2026.03.11.,진행 중,8,0,0,0
A_2603_스토어_전환_애드부스트_키스톤_2,34158017,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.12.,0,2026.03.11.,진행 중,908,0,0,0
A_2603_스토어_전환_애드부스트_키스톤_2,34158017,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.11.,3076,2026.03.11.,진행 중,5424,6,0,0
A_2603_스토어_전환_애드부스트_키스톤_1,34157991,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.31.,0,2026.03.11.,진행 중,18,0,0,0
A_2603_스토어_전환_애드부스트_키스톤_1,34157991,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.30.,0,2026.03.11.,진행 중,16,0,0,0
A_2603_스토어_전환_애드부스트_키스톤_1,34157991,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.29.,0,2026.03.11.,진행 중,5,0,0,0
A_2603_스토어_전환_애드부스트_키스톤_1,34157991,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.28.,0,2026.03.11.,진행 중,3,0,0,0
A_2603_스토어_전환_애드부스트_키스톤_1,34157991,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.27.,0,2026.03.11.,진행 중,4,0,0,0
A_2603_스토어_전환_애드부스트_키스톤_1,34157991,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.26.,0,2026.03.11.,진행 중,2,0,0,0
A_2603_스토어_전환_애드부스트_키스톤_1,34157991,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.25.,0,2026.03.11.,진행 중,3,0,0,0
A_2603_스토어_전환_애드부스트_키스톤_1,34157991,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.24.,0,2026.03.11.,진행 중,1,0,0,0
A_2603_스토어_전환_애드부스트_키스톤_1,34157991,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.23.,0,2026.03.11.,진행 중,1,0,0,0
A_2603_스토어_전환_애드부스트_키스톤_1,34157991,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.20.,0,2026.03.11.,진행 중,1,0,0,0
A_2603_스토어_전환_애드부스트_키스톤_1,34157991,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.19.,0,2026.03.11.,진행 중,1,0,0,0
A_2603_스토어_전환_애드부스트_키스톤_1,34157991,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.18.,0,2026.03.11.,진행 중,2,0,0,0
A_2603_스토어_전환_애드부스트_키스톤_1,34157991,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.15.,0,2026.03.11.,진행 중,2,0,0,0
A_2603_스토어_전환_애드부스트_키스톤_1,34157991,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.14.,0,2026.03.11.,진행 중,2,0,0,0
A_2603_스토어_전환_애드부스트_키스톤_1,34157991,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.12.,0,2026.03.11.,진행 중,69,0,0,0
A_2603_스토어_전환_애드부스트_키스톤_1,34157991,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.11.,1216,2026.03.11.,진행 중,3236,1,0,0
A_2603_스토어_전환_애드부스트_얼티마에어_2,34157987,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.31.,153,2026.03.11.,진행 중,163,1,0,0
A_2603_스토어_전환_애드부스트_얼티마에어_2,34157987,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.30.,0,2026.03.11.,진행 중,275,0,0,0
A_2603_스토어_전환_애드부스트_얼티마에어_2,34157987,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.29.,0,2026.03.11.,진행 중,41,0,0,0
A_2603_스토어_전환_애드부스트_얼티마에어_2,34157987,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.28.,0,2026.03.11.,진행 중,22,0,0,0
A_2603_스토어_전환_애드부스트_얼티마에어_2,34157987,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.27.,0,2026.03.11.,진행 중,81,0,0,0
A_2603_스토어_전환_애드부스트_얼티마에어_2,34157987,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.26.,0,2026.03.11.,진행 중,38,0,0,0
A_2603_스토어_전환_애드부스트_얼티마에어_2,34157987,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.25.,0,2026.03.11.,진행 중,56,0,0,0
A_2603_스토어_전환_애드부스트_얼티마에어_2,34157987,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.24.,803,2026.03.11.,진행 중,9,1,0,0
A_2603_스토어_전환_애드부스트_얼티마에어_2,34157987,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.23.,0,2026.03.11.,진행 중,3,0,0,0
A_2603_스토어_전환_애드부스트_얼티마에어_2,34157987,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.22.,0,2026.03.11.,진행 중,3,0,0,0
A_2603_스토어_전환_애드부스트_얼티마에어_2,34157987,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.20.,0,2026.03.11.,진행 중,5,0,0,0
A_2603_스토어_전환_애드부스트_얼티마에어_2,34157987,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.19.,0,2026.03.11.,진행 중,8,0,0,0
A_2603_스토어_전환_애드부스트_얼티마에어_2,34157987,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.18.,0,2026.03.11.,진행 중,7,0,0,0
A_2603_스토어_전환_애드부스트_얼티마에어_2,34157987,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.17.,0,2026.03.11.,진행 중,4,0,0,0
A_2603_스토어_전환_애드부스트_얼티마에어_2,34157987,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.16.,0,2026.03.11.,진행 중,5,0,0,0
A_2603_스토어_전환_애드부스트_얼티마에어_2,34157987,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.15.,0,2026.03.11.,진행 중,3,0,0,0
A_2603_스토어_전환_애드부스트_얼티마에어_2,34157987,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.14.,0,2026.03.11.,진행 중,9,0,0,0
A_2603_스토어_전환_애드부스트_얼티마에어_2,34157987,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.13.,0,2026.03.11.,진행 중,7,0,0,0
A_2603_스토어_전환_애드부스트_얼티마에어_2,34157987,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.12.,793,2026.03.11.,진행 중,1388,1,0,0
A_2603_스토어_전환_애드부스트_얼티마에어_2,34157987,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.11.,8765,2026.03.11.,진행 중,7612,9,0,0
A_2603_스토어_전환_애드부스트_얼티마에어_1,34157983,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.31.,0,2026.03.11.,진행 중,46,0,0,0
A_2603_스토어_전환_애드부스트_얼티마에어_1,34157983,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.30.,0,2026.03.11.,진행 중,67,0,0,0
A_2603_스토어_전환_애드부스트_얼티마에어_1,34157983,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.29.,0,2026.03.11.,진행 중,9,0,0,0
A_2603_스토어_전환_애드부스트_얼티마에어_1,34157983,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.28.,0,2026.03.11.,진행 중,2,0,0,0
A_2603_스토어_전환_애드부스트_얼티마에어_1,34157983,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.27.,0,2026.03.11.,진행 중,30,0,0,0
A_2603_스토어_전환_애드부스트_얼티마에어_1,34157983,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.26.,0,2026.03.11.,진행 중,6,0,0,0
A_2603_스토어_전환_애드부스트_얼티마에어_1,34157983,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.25.,0,2026.03.11.,진행 중,4,0,0,0
A_2603_스토어_전환_애드부스트_얼티마에어_1,34157983,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.24.,0,2026.03.11.,진행 중,1,0,0,0
A_2603_스토어_전환_애드부스트_얼티마에어_1,34157983,A_26_스토어_ADVoost 소재_전환_CRM유사타겟,4118536,A_GFA_스토어_DA_전환,1273692,2026.03.22.,0,2026.03.11.,진행 중,1,0,0,0
