광고 소재 이름,광고 소재 ID,광고 그룹 이름,광고 그룹 ID,캠페인 이름,캠페인 ID,기간,총비용,시작일,종료일,노출수,클릭수,구매완료 수,구매완료 전환매출액
260112-18_브랜드스페셜위크_트래픽_맞춤타겟_스마트채널_USP_3,32708105,P_260112-18_스토어_브랜드스페셜위크_GFA_스마트채널_트래픽_맞춤타겟,3951493,P_GFA_스토어_DA_트래픽,1189388,2026.01.14.,19955,2026.01.12.,2026.01.18.,48393,61,0,0
260112-18_브랜드스페셜위크_트래픽_맞춤타겟_스마트채널_USP_3,32708105,P_260112-18_스토어_브랜드스페셜위크_GFA_스마트채널_트래픽_맞춤타겟,3951493,P_GFA_스토어_DA_트래픽,1189388,2026.01.13.,25510,2026.01.12.,2026.01.18.,59105,86,0,0
260112-18_브랜드스페셜위크_트래픽_맞춤타겟_스마트채널_USP_3,32708105,P_260112-18_스토어_브랜드스페셜위크_GFA_스마트채널_트래픽_맞춤타겟,3951493,P_GFA_스토어_DA_트래픽,1189388,2026.01.12.,13003,2026.01.12.,2026.01.18.,35033,54,0,0
260112-18_브랜드스페셜위크_트래픽_맞춤타겟_스마트채널_USP_2,32708035,P_260112-18_스토어_브랜드스페셜위크_GFA_스마트채널_트래픽_맞춤타겟,3951493,P_GFA_스토어_DA_트래픽,1189388,2026.01.18.,0,2026.01.12.,2026.01.18.,302,0,0,0
260112-18_브랜드스페셜위크_트래픽_맞춤타겟_스마트채널_USP_2,32708035,P_260112-18_스토어_브랜드스페셜위크_GFA_스마트채널_트래픽_맞춤타겟,3951493,P_GFA_스토어_DA_트래픽,1189388,2026.01.17.,0,2026.01.12.,2026.01.18.,648,0,0,0
260112-18_브랜드스페셜위크_트래픽_맞춤타겟_스마트채널_USP_2,32708035,P_260112-18_스토어_브랜드스페셜위크_GFA_스마트채널_트래픽_맞춤타겟,3951493,P_GFA_스토어_DA_트래픽,1189388,2026.01.16.,327,2026.01.12.,2026.01.18.,499,1,0,0
260112-18_브랜드스페셜위크_트래픽_맞춤타겟_스마트채널_USP_2,32708035,P_260112-18_스토어_브랜드스페셜위크_GFA_스마트채널_트래픽_맞춤타겟,3951493,P_GFA_스토어_DA_트래픽,1189388,2026.01.15.,0,2026.01.12.,2026.01.18.,408,0,0,0
260112-18_브랜드스페셜위크_트래픽_맞춤타겟_스마트채널_USP_2,32708035,P_260112-18_스토어_브랜드스페셜위크_GFA_스마트채널_트래픽_맞춤타겟,3951493,P_GFA_스토어_DA_트래픽,1189388,2026.01.14.,338,2026.01.12.,2026.01.18.,734,1,0,0
260112-18_브랜드스페셜위크_트래픽_맞춤타겟_스마트채널_USP_2,32708035,P_260112-18_스토어_브랜드스페셜위크_GFA_스마트채널_트래픽_맞춤타겟,3951493,P_GFA_스토어_DA_트래픽,1189388,2026.01.13.,0,2026.01.12.,2026.01.18.,509,0,0,0
260112-18_브랜드스페셜위크_트래픽_맞춤타겟_스마트채널_USP_2,32708035,P_260112-18_스토어_브랜드스페셜위크_GFA_스마트채널_트래픽_맞춤타겟,3951493,P_GFA_스토어_DA_트래픽,1189388,2026.01.12.,352,2026.01.12.,2026.01.18.,3159,1,0,0
260112-18_브랜드스페셜위크_트래픽_맞춤타겟_스마트채널_USP_1,32708011,P_260112-18_스토어_브랜드스페셜위크_GFA_스마트채널_트래픽_맞춤타겟,3951493,P_GFA_스토어_DA_트래픽,1189388,2026.01.18.,1387,2026.01.12.,2026.01.18.,2184,5,0,0
260112-18_브랜드스페셜위크_트래픽_맞춤타겟_스마트채널_USP_1,32708011,P_260112-18_스토어_브랜드스페셜위크_GFA_스마트채널_트래픽_맞춤타겟,3951493,P_GFA_스토어_DA_트래픽,1189388,2026.01.17.,768,2026.01.12.,2026.01.18.,2573,3,0,0
260112-18_브랜드스페셜위크_트래픽_맞춤타겟_스마트채널_USP_1,32708011,P_260112-18_스토어_브랜드스페셜위크_GFA_스마트채널_트래픽_맞춤타겟,3951493,P_GFA_스토어_DA_트래픽,1189388,2026.01.16.,1415,2026.01.12.,2026.01.18.,4868,5,0,0
260112-18_브랜드스페셜위크_트래픽_맞춤타겟_스마트채널_USP_1,32708011,P_260112-18_스토어_브랜드스페셜위크_GFA_스마트채널_트래픽_맞춤타겟,3951493,P_GFA_스토어_DA_트래픽,1189388,2026.01.15.,4918,2026.01.12.,2026.01.18.,5584,11,0,0
260112-18_브랜드스페셜위크_트래픽_맞춤타겟_스마트채널_USP_1,32708011,P_260112-18_스토어_브랜드스페셜위크_GFA_스마트채널_트래픽_맞춤타겟,3951493,P_GFA_스토어_DA_트래픽,1189388,2026.01.14.,1383,2026.01.12.,2026.01.18.,6210,4,1,125800
260112-18_브랜드스페셜위크_트래픽_맞춤타겟_스마트채널_USP_1,32708011,P_260112-18_스토어_브랜드스페셜위크_GFA_스마트채널_트래픽_맞춤타겟,3951493,P_GFA_스토어_DA_트래픽,1189388,2026.01.13.,4121,2026.01.12.,2026.01.18.,12736,14,0,0
260112-18_브랜드스페셜위크_트래픽_맞춤타겟_스마트채널_USP_1,32708011,P_260112-18_스토어_브랜드스페셜위크_GFA_스마트채널_트래픽_맞춤타겟,3951493,P_GFA_스토어_DA_트래픽,1189388,2026.01.12.,11999,2026.01.12.,2026.01.18.,33685,45,0,0
260112-18_브랜드스페셜위크_트래픽_맞춤타겟_스마트채널_할인+사은혜택_3,32707957,P_260112-18_스토어_브랜드스페셜위크_GFA_스마트채널_트래픽_맞춤타겟,3951493,P_GFA_스토어_DA_트래픽,1189388,2026.01.18.,3264,2026.01.12.,2026.01.18.,10598,10,0,0
260112-18_브랜드스페셜위크_트래픽_맞춤타겟_스마트채널_할인+사은혜택_3,32707957,P_260112-18_스토어_브랜드스페셜위크_GFA_스마트채널_트래픽_맞춤타겟,3951493,P_GFA_스토어_DA_트래픽,1189388,2026.01.17.,7753,2026.01.12.,2026.01.18.,15773,28,0,0
260112-18_브랜드스페셜위크_트래픽_맞춤타겟_스마트채널_할인+사은혜택_3,32707957,P_260112-18_스토어_브랜드스페셜위크_GFA_스마트채널_트래픽_맞춤타겟,3951493,P_GFA_스토어_DA_트래픽,1189388,2026.01.16.,4374,2026.01.12.,2026.01.18.,10344,14,0,0
260112-18_브랜드스페셜위크_트래픽_맞춤타겟_스마트채널_할인+사은혜택_3,32707957,P_260112-18_스토어_브랜드스페셜위크_GFA_스마트채널_트래픽_맞춤타겟,3951493,P_GFA_스토어_DA_트래픽,1189388,2026.01.15.,5971,2026.01.12.,2026.01.18.,12654,15,0,0
260112-18_브랜드스페셜위크_트래픽_맞춤타겟_스마트채널_할인+사은혜택_3,32707957,P_260112-18_스토어_브랜드스페셜위크_GFA_스마트채널_트래픽_맞춤타겟,3951493,P_GFA_스토어_DA_트래픽,1189388,2026.01.14.,5443,2026.01.12.,2026.01.18.,9541,16,0,0
260112-18_브랜드스페셜위크_트래픽_맞춤타겟_스마트채널_할인+사은혜택_3,32707957,P_260112-18_스토어_브랜드스페셜위크_GFA_스마트채널_트래픽_맞춤타겟,3951493,P_GFA_스토어_DA_트래픽,1189388,2026.01.13.,1997,2026.01.12.,2026.01.18.,6280,8,0,0
260112-18_브랜드스페셜위크_트래픽_맞춤타겟_스마트채널_할인+사은혜택_3,32707957,P_260112-18_스토어_브랜드스페셜위크_GFA_스마트채널_트래픽_맞춤타겟,3951493,P_GFA_스토어_DA_트래픽,1189388,2026.01.12.,2173,2026.01.12.,2026.01.18.,10269,10,0,0
260112-18_브랜드스페셜위크_트래픽_맞춤타겟_스마트채널_할인+사은혜택_2,32707911,P_260112-18_스토어_브랜드스페셜위크_GFA_스마트채널_트래픽_맞춤타겟,3951493,P_GFA_스토어_DA_트래픽,1189388,2026.01.18.,2200,2026.01.12.,2026.01.18.,8707,7,0,0
260112-18_브랜드스페셜위크_트래픽_맞춤타겟_스마트채널_할인+사은혜택_2,32707911,P_260112-18_스토어_브랜드스페셜위크_GFA_스마트채널_트래픽_맞춤타겟,3951493,P_GFA_스토어_DA_트래픽,1189388,2026.01.17.,6834,2026.01.12.,2026.01.18.,17327,22,0,0
260112-18_브랜드스페셜위크_트래픽_맞춤타겟_스마트채널_할인+사은혜택_2,32707911,P_260112-18_스토어_브랜드스페셜위크_GFA_스마트채널_트래픽_맞춤타겟,3951493,P_GFA_스토어_DA_트래픽,1189388,2026.01.16.,13941,2026.01.12.,2026.01.18.,31220,40,0,0
260112-18_브랜드스페셜위크_트래픽_맞춤타겟_스마트채널_할인+사은혜택_2,32707911,P_260112-18_스토어_브랜드스페셜위크_GFA_스마트채널_트래픽_맞춤타겟,3951493,P_GFA_스토어_DA_트래픽,1189388,2026.01.15.,19487,2026.01.12.,2026.01.18.,34385,54,0,0
260112-18_브랜드스페셜위크_트래픽_맞춤타겟_스마트채널_할인+사은혜택_2,32707911,P_260112-18_스토어_브랜드스페셜위크_GFA_스마트채널_트래픽_맞춤타겟,3951493,P_GFA_스토어_DA_트래픽,1189388,2026.01.14.,13934,2026.01.12.,2026.01.18.,36101,43,0,0
260112-18_브랜드스페셜위크_트래픽_맞춤타겟_스마트채널_할인+사은혜택_2,32707911,P_260112-18_스토어_브랜드스페셜위크_GFA_스마트채널_트래픽_맞춤타겟,3951493,P_GFA_스토어_DA_트래픽,1189388,2026.01.13.,10769,2026.01.12.,2026.01.18.,18697,36,0,0
260112-18_브랜드스페셜위크_트래픽_맞춤타겟_스마트채널_할인+사은혜택_2,32707911,P_260112-18_스토어_브랜드스페셜위크_GFA_스마트채널_트래픽_맞춤타겟,3951493,P_GFA_스토어_DA_트래픽,1189388,2026.01.12.,2222,2026.01.12.,2026.01.18.,8773,9,0,0
260112-18_브랜드스페셜위크_트래픽_맞춤타겟_스마트채널_할인+사은혜택_1,32707843,P_260112-18_스토어_브랜드스페셜위크_GFA_스마트채널_트래픽_맞춤타겟,3951493,P_GFA_스토어_DA_트래픽,1189388,2026.01.18.,25982,2026.01.12.,2026.01.18.,39790,89,0,0
260112-18_브랜드스페셜위크_트래픽_맞춤타겟_스마트채널_할인+사은혜택_1,32707843,P_260112-18_스토어_브랜드스페셜위크_GFA_스마트채널_트래픽_맞춤타겟,3951493,P_GFA_스토어_DA_트래픽,1189388,2026.01.17.,12172,2026.01.12.,2026.01.18.,34726,48,0,0
260112-18_브랜드스페셜위크_트래픽_맞춤타겟_스마트채널_할인+사은혜택_1,32707843,P_260112-18_스토어_브랜드스페셜위크_GFA_스마트채널_트래픽_맞춤타겟,3951493,P_GFA_스토어_DA_트래픽,1189388,2026.01.16.,3091,2026.01.12.,2026.01.18.,3006,10,0,0
260112-18_브랜드스페셜위크_트래픽_맞춤타겟_스마트채널_할인+사은혜택_1,32707843,P_260112-18_스토어_브랜드스페셜위크_GFA_스마트채널_트래픽_맞춤타겟,3951493,P_GFA_스토어_DA_트래픽,1189388,2026.01.15.,1087,2026.01.12.,2026.01.18.,1890,3,0,0
260112-18_브랜드스페셜위크_트래픽_맞춤타겟_스마트채널_할인+사은혜택_1,32707843,P_260112-18_스토어_브랜드스페셜위크_GFA_스마트채널_트래픽_맞춤타겟,3951493,P_GFA_스토어_DA_트래픽,1189388,2026.01.14.,283,2026.01.12.,2026.01.18.,460,1,0,0
260112-18_브랜드스페셜위크_트래픽_맞춤타겟_스마트채널_할인+사은혜택_1,32707843,P_260112-18_스토어_브랜드스페셜위크_GFA_스마트채널_트래픽_맞춤타겟,3951493,P_GFA_스토어_DA_트래픽,1189388,2026.01.13.,0,2026.01.12.,2026.01.18.,535,0,0,0
260112-18_브랜드스페셜위크_트래픽_맞춤타겟_스마트채널_할인+사은혜택_1,32707843,P_260112-18_스토어_브랜드스페셜위크_GFA_스마트채널_트래픽_맞춤타겟,3951493,P_GFA_스토어_DA_트래픽,1189388,2026.01.12.,226,2026.01.12.,2026.01.18.,3160,1,0,0
260112-18_브랜드스페셜위크_트래픽_맞춤타겟_스마트채널_할인_3,32707791,P_260112-18_스토어_브랜드스페셜위크_GFA_스마트채널_트래픽_맞춤타겟,3951493,P_GFA_스토어_DA_트래픽,1189388,2026.01.18.,0,2026.01.12.,2026.01.18.,1044,0,0,0
260112-18_브랜드스페셜위크_트래픽_맞춤타겟_스마트채널_할인_3,32707791,P_260112-18_스토어_브랜드스페셜위크_GFA_스마트채널_트래픽_맞춤타겟,3951493,P_GFA_스토어_DA_트래픽,1189388,2026.01.17.,0,2026.01.12.,2026.01.18.,2298,0,0,0
260112-18_브랜드스페셜위크_트래픽_맞춤타겟_스마트채널_할인_3,32707791,P_260112-18_스토어_브랜드스페셜위크_GFA_스마트채널_트래픽_맞춤타겟,3951493,P_GFA_스토어_DA_트래픽,1189388,2026.01.16.,1483,2026.01.12.,2026.01.18.,4213,5,0,0
260112-18_브랜드스페셜위크_트래픽_맞춤타겟_스마트채널_할인_3,32707791,P_260112-18_스토어_브랜드스페셜위크_GFA_스마트채널_트래픽_맞춤타겟,3951493,P_GFA_스토어_DA_트래픽,1189388,2026.01.15.,2774,2026.01.12.,2026.01.18.,3361,7,0,0
260112-18_브랜드스페셜위크_트래픽_맞춤타겟_스마트채널_할인_3,32707791,P_260112-18_스토어_브랜드스페셜위크_GFA_스마트채널_트래픽_맞춤타겟,3951493,P_GFA_스토어_DA_트래픽,1189388,2026.01.14.,3075,2026.01.12.,2026.01.18.,10378,10,0,0
260112-18_브랜드스페셜위크_트래픽_맞춤타겟_스마트채널_할인_3,32707791,P_260112-18_스토어_브랜드스페셜위크_GFA_스마트채널_트래픽_맞춤타겟,3951493,P_GFA_스토어_DA_트래픽,1189388,2026.01.13.,2974,2026.01.12.,2026.01.18.,8391,10,0,0
260112-18_브랜드스페셜위크_트래픽_맞춤타겟_스마트채널_할인_3,32707791,P_260112-18_스토어_브랜드스페셜위크_GFA_스마트채널_트래픽_맞춤타겟,3951493,P_GFA_스토어_DA_트래픽,1189388,2026.01.12.,6020,2026.01.12.,2026.01.18.,19166,23,0,0
260112-18_브랜드스페셜위크_트래픽_맞춤타겟_스마트채널_할인_2,32707675,P_260112-18_스토어_브랜드스페셜위크_GFA_스마트채널_트래픽_맞춤타겟,3951493,P_GFA_스토어_DA_트래픽,1189388,2026.01.18.,0,2026.01.12.,2026.01.18.,201,0,0,0
260112-18_브랜드스페셜위크_트래픽_맞춤타겟_스마트채널_할인_2,32707675,P_260112-18_스토어_브랜드스페셜위크_GFA_스마트채널_트래픽_맞춤타겟,3951493,P_GFA_스토어_DA_트래픽,1189388,2026.01.17.,0,2026.01.12.,2026.01.18.,303,0,0,0
260112-18_브랜드스페셜위크_트래픽_맞춤타겟_스마트채널_할인_2,32707675,P_260112-18_스토어_브랜드스페셜위크_GFA_스마트채널_트래픽_맞춤타겟,3951493,P_GFA_스토어_DA_트래픽,1189388,2026.01.16.,0,2026.01.12.,2026.01.18.,552,0,0,0
260112-18_브랜드스페셜위크_트래픽_맞춤타겟_스마트채널_할인_2,32707675,P_260112-18_스토어_브랜드스페셜위크_GFA_스마트채널_트래픽_맞춤타겟,3951493,P_GFA_스토어_DA_트래픽,1189388,2026.01.15.,269,2026.01.12.,2026.01.18.,785,1,0,0
260112-18_브랜드스페셜위크_트래픽_맞춤타겟_스마트채널_할인_2,32707675,P_260112-18_스토어_브랜드스페셜위크_GFA_스마트채널_트래픽_맞춤타겟,3951493,P_GFA_스토어_DA_트래픽,1189388,2026.01.14.,350,2026.01.12.,2026.01.18.,697,1,0,0
260112-18_브랜드스페셜위크_트래픽_맞춤타겟_스마트채널_할인_2,32707675,P_260112-18_스토어_브랜드스페셜위크_GFA_스마트채널_트래픽_맞춤타겟,3951493,P_GFA_스토어_DA_트래픽,1189388,2026.01.13.,0,2026.01.12.,2026.01.18.,866,0,0,0
260112-18_브랜드스페셜위크_트래픽_맞춤타겟_스마트채널_할인_2,32707675,P_260112-18_스토어_브랜드스페셜위크_GFA_스마트채널_트래픽_맞춤타겟,3951493,P_GFA_스토어_DA_트래픽,1189388,2026.01.12.,1388,2026.01.12.,2026.01.18.,8210,6,0,0
260112-18_브랜드스페셜위크_트래픽_맞춤타겟_스마트채널_할인_1,32707587,P_260112-18_스토어_브랜드스페셜위크_GFA_스마트채널_트래픽_맞춤타겟,3951493,P_GFA_스토어_DA_트래픽,1189388,2026.01.18.,2108,2026.01.12.,2026.01.18.,4056,7,0,0
260112-18_브랜드스페셜위크_트래픽_맞춤타겟_스마트채널_할인_1,32707587,P_260112-18_스토어_브랜드스페셜위크_GFA_스마트채널_트래픽_맞춤타겟,3951493,P_GFA_스토어_DA_트래픽,1189388,2026.01.17.,3672,2026.01.12.,2026.01.18.,6092,11,0,0
260112-18_브랜드스페셜위크_트래픽_맞춤타겟_스마트채널_할인_1,32707587,P_260112-18_스토어_브랜드스페셜위크_GFA_스마트채널_트래픽_맞춤타겟,3951493,P_GFA_스토어_DA_트래픽,1189388,2026.01.16.,1262,2026.01.12.,2026.01.18.,3189,4,0,0
260112-18_브랜드스페셜위크_트래픽_맞춤타겟_스마트채널_할인_1,32707587,P_260112-18_스토어_브랜드스페셜위크_GFA_스마트채널_트래픽_맞춤타겟,3951493,P_GFA_스토어_DA_트래픽,1189388,2026.01.15.,1703,2026.01.12.,2026.01.18.,5034,6,0,0
260112-18_브랜드스페셜위크_트래픽_맞춤타겟_스마트채널_할인_1,32707587,P_260112-18_스토어_브랜드스페셜위크_GFA_스마트채널_트래픽_맞춤타겟,3951493,P_GFA_스토어_DA_트래픽,1189388,2026.01.14.,5135,2026.01.12.,2026.01.18.,13243,15,0,0
260112-18_브랜드스페셜위크_트래픽_맞춤타겟_스마트채널_할인_1,32707587,P_260112-18_스토어_브랜드스페셜위크_GFA_스마트채널_트래픽_맞춤타겟,3951493,P_GFA_스토어_DA_트래픽,1189388,2026.01.13.,4767,2026.01.12.,2026.01.18.,16509,15,0,0
260112-18_브랜드스페셜위크_트래픽_맞춤타겟_스마트채널_할인_1,32707587,P_260112-18_스토어_브랜드스페셜위크_GFA_스마트채널_트래픽_맞춤타겟,3951493,P_GFA_스토어_DA_트래픽,1189388,2026.01.12.,12832,2026.01.12.,2026.01.18.,36102,53,0,0
260105_얼리신학기라이브_전환_관심사+구매의도_쇼핑프로모션_사은혜택_배너형(PC),32548323,P_260105_스토어_얼리신학기라이브_GFA_쇼핑프로모션_전환_관심사+구매의도,3928510,P_GFA_스토어_쇼핑프로모션_전환,838253,2026.01.05.,0,2026.01.05.,2026.01.05.,819,0,0,0
260105_얼리신학기라이브_전환_관심사+구매의도_쇼핑프로모션_사은혜택_배너형(모바일),32548321,P_260105_스토어_얼리신학기라이브_GFA_쇼핑프로모션_전환_관심사+구매의도,3928510,P_GFA_스토어_쇼핑프로모션_전환,838253,2026.01.05.,6747,2026.01.05.,2026.01.05.,2079,53,0,0
260105_얼리신학기라이브_전환_관심사+구매의도_쇼핑프로모션_할인_배너형(PC),32548173,P_260105_스토어_얼리신학기라이브_GFA_쇼핑프로모션_전환_관심사+구매의도,3928510,P_GFA_스토어_쇼핑프로모션_전환,838253,2026.01.05.,0,2026.01.05.,2026.01.05.,812,0,0,0
260105_얼리신학기라이브_전환_관심사+구매의도_쇼핑프로모션_할인_배너형(모바일),32548171,P_260105_스토어_얼리신학기라이브_GFA_쇼핑프로모션_전환_관심사+구매의도,3928510,P_GFA_스토어_쇼핑프로모션_전환,838253,2026.01.05.,39541,2026.01.05.,2026.01.05.,10109,308,0,0
260105_얼리신학기라이브_전환_고객여정+알림받기_쇼핑프로모션_사은혜택_배너형(PC),32548129,P_260105_스토어_얼리신학기라이브_GFA_쇼핑프로모션_전환_고객여정+알림받기,3928522,P_GFA_스토어_쇼핑프로모션_전환,838253,2026.01.05.,8216,2026.01.05.,2026.01.05.,4600,11,0,0
260105_얼리신학기라이브_전환_고객여정+알림받기_쇼핑프로모션_사은혜택_배너형(모바일),32548127,P_260105_스토어_얼리신학기라이브_GFA_쇼핑프로모션_전환_고객여정+알림받기,3928522,P_GFA_스토어_쇼핑프로모션_전환,838253,2026.01.05.,15139,2026.01.05.,2026.01.05.,4678,24,0,0
260105_얼리신학기라이브_전환_고객여정+알림받기_쇼핑프로모션_할인_배너형(PC),32548053,P_260105_스토어_얼리신학기라이브_GFA_쇼핑프로모션_전환_고객여정+알림받기,3928522,P_GFA_스토어_쇼핑프로모션_전환,838253,2026.01.05.,879,2026.01.05.,2026.01.05.,2450,2,0,0
260105_얼리신학기라이브_전환_고객여정+알림받기_쇼핑프로모션_할인_배너형(모바일),32548051,P_260105_스토어_얼리신학기라이브_GFA_쇼핑프로모션_전환_고객여정+알림받기,3928522,P_GFA_스토어_쇼핑프로모션_전환,838253,2026.01.05.,10433,2026.01.05.,2026.01.05.,3933,18,0,0
260105_얼리신학기라이브_트래픽_맞춤타겟_네이티브_사은혜택,32547565,P_260105_스토어_얼리신학기라이브_GFA_네이티브_트래픽_맞춤타겟,3928495,P_GFA_스토어_DA_트래픽,1189388,2026.01.05.,0,2026.01.05.,2026.01.05.,921,0,0,0
260105_얼리신학기라이브_트래픽_맞춤타겟_네이티브_할인,32547531,P_260105_스토어_얼리신학기라이브_GFA_네이티브_트래픽_맞춤타겟,3928495,P_GFA_스토어_DA_트래픽,1189388,2026.01.05.,14000,2026.01.05.,2026.01.05.,7604,6,0,0
260105_얼리신학기라이브_트래픽_CRM유사타겟_네이티브_사은혜택,32547471,P_260105_스토어_얼리신학기라이브_GFA_네이티브_트래픽_CRM유사타겟,3928490,P_GFA_스토어_DA_트래픽,1189388,2026.01.05.,49066,2026.01.05.,2026.01.05.,8336,21,0,0
260105_얼리신학기라이브_트래픽_CRM유사타겟_네이티브_할인,32547435,P_260105_스토어_얼리신학기라이브_GFA_네이티브_트래픽_CRM유사타겟,3928490,P_GFA_스토어_DA_트래픽,1189388,2026.01.05.,7304,2026.01.05.,2026.01.05.,2388,3,0,0
260105-11_얼리신학기_전환_리타겟_쇼핑프로모션_사은혜택_배너형(PC),32546821,P_260105-11_스토어_얼리신학기_GFA_쇼핑프로모션_전환_리타겟,3928444,P_GFA_스토어_쇼핑프로모션_전환,838253,2026.01.24.,0,2026.01.05.,2026.01.11.,0,0,0,0
260105-11_얼리신학기_전환_리타겟_쇼핑프로모션_사은혜택_배너형(PC),32546821,P_260105-11_스토어_얼리신학기_GFA_쇼핑프로모션_전환_리타겟,3928444,P_GFA_스토어_쇼핑프로모션_전환,838253,2026.01.11.,2322,2026.01.05.,2026.01.11.,2807,6,1,600850
260105-11_얼리신학기_전환_리타겟_쇼핑프로모션_사은혜택_배너형(PC),32546821,P_260105-11_스토어_얼리신학기_GFA_쇼핑프로모션_전환_리타겟,3928444,P_GFA_스토어_쇼핑프로모션_전환,838253,2026.01.10.,1089,2026.01.05.,2026.01.11.,2061,3,0,0
260105-11_얼리신학기_전환_리타겟_쇼핑프로모션_사은혜택_배너형(PC),32546821,P_260105-11_스토어_얼리신학기_GFA_쇼핑프로모션_전환_리타겟,3928444,P_GFA_스토어_쇼핑프로모션_전환,838253,2026.01.09.,3378,2026.01.05.,2026.01.11.,3886,9,0,0
260105-11_얼리신학기_전환_리타겟_쇼핑프로모션_사은혜택_배너형(PC),32546821,P_260105-11_스토어_얼리신학기_GFA_쇼핑프로모션_전환_리타겟,3928444,P_GFA_스토어_쇼핑프로모션_전환,838253,2026.01.08.,4086,2026.01.05.,2026.01.11.,5110,11,0,0
260105-11_얼리신학기_전환_리타겟_쇼핑프로모션_사은혜택_배너형(PC),32546821,P_260105-11_스토어_얼리신학기_GFA_쇼핑프로모션_전환_리타겟,3928444,P_GFA_스토어_쇼핑프로모션_전환,838253,2026.01.07.,4462,2026.01.05.,2026.01.11.,4797,11,0,0
260105-11_얼리신학기_전환_리타겟_쇼핑프로모션_사은혜택_배너형(PC),32546821,P_260105-11_스토어_얼리신학기_GFA_쇼핑프로모션_전환_리타겟,3928444,P_GFA_스토어_쇼핑프로모션_전환,838253,2026.01.06.,4517,2026.01.05.,2026.01.11.,10781,13,0,0
260105-11_얼리신학기_전환_리타겟_쇼핑프로모션_사은혜택_배너형(PC),32546821,P_260105-11_스토어_얼리신학기_GFA_쇼핑프로모션_전환_리타겟,3928444,P_GFA_스토어_쇼핑프로모션_전환,838253,2026.01.05.,16479,2026.01.05.,2026.01.11.,10269,34,2,272590
260105-11_얼리신학기_전환_리타겟_쇼핑프로모션_사은혜택_배너형(모바일),32546819,P_260105-11_스토어_얼리신학기_GFA_쇼핑프로모션_전환_리타겟,3928444,P_GFA_스토어_쇼핑프로모션_전환,838253,2026.01.29.,0,2026.01.05.,2026.01.11.,0,0,1,250740
260105-11_얼리신학기_전환_리타겟_쇼핑프로모션_사은혜택_배너형(모바일),32546819,P_260105-11_스토어_얼리신학기_GFA_쇼핑프로모션_전환_리타겟,3928444,P_GFA_스토어_쇼핑프로모션_전환,838253,2026.01.28.,0,2026.01.05.,2026.01.11.,0,0,0,0
260105-11_얼리신학기_전환_리타겟_쇼핑프로모션_사은혜택_배너형(모바일),32546819,P_260105-11_스토어_얼리신학기_GFA_쇼핑프로모션_전환_리타겟,3928444,P_GFA_스토어_쇼핑프로모션_전환,838253,2026.01.26.,0,2026.01.05.,2026.01.11.,0,0,0,0
260105-11_얼리신학기_전환_리타겟_쇼핑프로모션_사은혜택_배너형(모바일),32546819,P_260105-11_스토어_얼리신학기_GFA_쇼핑프로모션_전환_리타겟,3928444,P_GFA_스토어_쇼핑프로모션_전환,838253,2026.01.20.,0,2026.01.05.,2026.01.11.,0,0,0,0
260105-11_얼리신학기_전환_리타겟_쇼핑프로모션_사은혜택_배너형(모바일),32546819,P_260105-11_스토어_얼리신학기_GFA_쇼핑프로모션_전환_리타겟,3928444,P_GFA_스토어_쇼핑프로모션_전환,838253,2026.01.11.,34864,2026.01.05.,2026.01.11.,13670,104,0,0
260105-11_얼리신학기_전환_리타겟_쇼핑프로모션_사은혜택_배너형(모바일),32546819,P_260105-11_스토어_얼리신학기_GFA_쇼핑프로모션_전환_리타겟,3928444,P_GFA_스토어_쇼핑프로모션_전환,838253,2026.01.10.,38114,2026.01.05.,2026.01.11.,15622,111,0,0
260105-11_얼리신학기_전환_리타겟_쇼핑프로모션_사은혜택_배너형(모바일),32546819,P_260105-11_스토어_얼리신학기_GFA_쇼핑프로모션_전환_리타겟,3928444,P_GFA_스토어_쇼핑프로모션_전환,838253,2026.01.09.,32488,2026.01.05.,2026.01.11.,15754,106,0,0
260105-11_얼리신학기_전환_리타겟_쇼핑프로모션_사은혜택_배너형(모바일),32546819,P_260105-11_스토어_얼리신학기_GFA_쇼핑프로모션_전환_리타겟,3928444,P_GFA_스토어_쇼핑프로모션_전환,838253,2026.01.08.,37792,2026.01.05.,2026.01.11.,15456,109,0,0
260105-11_얼리신학기_전환_리타겟_쇼핑프로모션_사은혜택_배너형(모바일),32546819,P_260105-11_스토어_얼리신학기_GFA_쇼핑프로모션_전환_리타겟,3928444,P_GFA_스토어_쇼핑프로모션_전환,838253,2026.01.07.,38030,2026.01.05.,2026.01.11.,14102,120,0,0
260105-11_얼리신학기_전환_리타겟_쇼핑프로모션_사은혜택_배너형(모바일),32546819,P_260105-11_스토어_얼리신학기_GFA_쇼핑프로모션_전환_리타겟,3928444,P_GFA_스토어_쇼핑프로모션_전환,838253,2026.01.06.,33581,2026.01.05.,2026.01.11.,13657,115,0,0
260105-11_얼리신학기_전환_리타겟_쇼핑프로모션_사은혜택_배너형(모바일),32546819,P_260105-11_스토어_얼리신학기_GFA_쇼핑프로모션_전환_리타겟,3928444,P_GFA_스토어_쇼핑프로모션_전환,838253,2026.01.05.,28363,2026.01.05.,2026.01.11.,12890,88,1,256690
