광고 소재 이름,광고 소재 ID,광고 그룹 이름,광고 그룹 ID,캠페인 이름,캠페인 ID,기간,총비용,시작일,종료일,노출수,클릭수,구매완료 수,구매완료 전환매출액
260423-28_트민녀공구재방_트래픽_맞춤타겟_스마트채널_할인_3,35159421,P_260423-28_CJ온스타일_트민녀공구재방_GFA_스마트채널_트래픽_맞춤타겟_750*160,4229419,P_GFA_외부몰_DA_트래픽,843821,2026.04.27.,16859,2026.04.23.,2026.04.28.,24964,36,0,0
260423-28_트민녀공구재방_트래픽_맞춤타겟_스마트채널_할인_3,35159421,P_260423-28_CJ온스타일_트민녀공구재방_GFA_스마트채널_트래픽_맞춤타겟_750*160,4229419,P_GFA_외부몰_DA_트래픽,843821,2026.04.26.,9387,2026.04.23.,2026.04.28.,19151,23,0,0
260423-28_트민녀공구재방_트래픽_맞춤타겟_스마트채널_할인_3,35159421,P_260423-28_CJ온스타일_트민녀공구재방_GFA_스마트채널_트래픽_맞춤타겟_750*160,4229419,P_GFA_외부몰_DA_트래픽,843821,2026.04.25.,6690,2026.04.23.,2026.04.28.,7381,16,0,0
260423-28_트민녀공구재방_트래픽_맞춤타겟_스마트채널_할인_3,35159421,P_260423-28_CJ온스타일_트민녀공구재방_GFA_스마트채널_트래픽_맞춤타겟_750*160,4229419,P_GFA_외부몰_DA_트래픽,843821,2026.04.24.,1003,2026.04.23.,2026.04.28.,4015,2,0,0
260423-28_트민녀공구재방_트래픽_맞춤타겟_스마트채널_할인_3,35159421,P_260423-28_CJ온스타일_트민녀공구재방_GFA_스마트채널_트래픽_맞춤타겟_750*160,4229419,P_GFA_외부몰_DA_트래픽,843821,2026.04.23.,2278,2026.04.23.,2026.04.28.,7943,6,0,0
260423-28_트민녀공구재방_트래픽_맞춤타겟_스마트채널_할인_4,35159419,P_260423-28_CJ온스타일_트민녀공구재방_GFA_스마트채널_트래픽_맞춤타겟_750*160,4229419,P_GFA_외부몰_DA_트래픽,843821,2026.04.28.,427,2026.04.23.,2026.04.28.,1338,1,0,0
260423-28_트민녀공구재방_트래픽_맞춤타겟_스마트채널_할인_4,35159419,P_260423-28_CJ온스타일_트민녀공구재방_GFA_스마트채널_트래픽_맞춤타겟_750*160,4229419,P_GFA_외부몰_DA_트래픽,843821,2026.04.27.,582,2026.04.23.,2026.04.28.,2444,1,0,0
260423-28_트민녀공구재방_트래픽_맞춤타겟_스마트채널_할인_4,35159419,P_260423-28_CJ온스타일_트민녀공구재방_GFA_스마트채널_트래픽_맞춤타겟_750*160,4229419,P_GFA_외부몰_DA_트래픽,843821,2026.04.26.,2806,2026.04.23.,2026.04.28.,5117,6,0,0
260423-28_트민녀공구재방_트래픽_맞춤타겟_스마트채널_할인_4,35159419,P_260423-28_CJ온스타일_트민녀공구재방_GFA_스마트채널_트래픽_맞춤타겟_750*160,4229419,P_GFA_외부몰_DA_트래픽,843821,2026.04.25.,2006,2026.04.23.,2026.04.28.,6241,5,0,0
260423-28_트민녀공구재방_트래픽_맞춤타겟_스마트채널_할인_4,35159419,P_260423-28_CJ온스타일_트민녀공구재방_GFA_스마트채널_트래픽_맞춤타겟_750*160,4229419,P_GFA_외부몰_DA_트래픽,843821,2026.04.24.,3385,2026.04.23.,2026.04.28.,4831,7,0,0
260423-28_트민녀공구재방_트래픽_맞춤타겟_스마트채널_할인_4,35159419,P_260423-28_CJ온스타일_트민녀공구재방_GFA_스마트채널_트래픽_맞춤타겟_750*160,4229419,P_GFA_외부몰_DA_트래픽,843821,2026.04.23.,1006,2026.04.23.,2026.04.28.,5426,3,0,0
260423-28_트민녀공구재방_트래픽_맞춤타겟_스마트채널_USP_1,35159417,P_260423-28_CJ온스타일_트민녀공구재방_GFA_스마트채널_트래픽_맞춤타겟_750*160,4229419,P_GFA_외부몰_DA_트래픽,843821,2026.04.28.,0,2026.04.23.,2026.04.28.,65,0,0,0
260423-28_트민녀공구재방_트래픽_맞춤타겟_스마트채널_USP_1,35159417,P_260423-28_CJ온스타일_트민녀공구재방_GFA_스마트채널_트래픽_맞춤타겟_750*160,4229419,P_GFA_외부몰_DA_트래픽,843821,2026.04.27.,0,2026.04.23.,2026.04.28.,70,0,0,0
260423-28_트민녀공구재방_트래픽_맞춤타겟_스마트채널_USP_1,35159417,P_260423-28_CJ온스타일_트민녀공구재방_GFA_스마트채널_트래픽_맞춤타겟_750*160,4229419,P_GFA_외부몰_DA_트래픽,843821,2026.04.26.,0,2026.04.23.,2026.04.28.,104,0,0,0
260423-28_트민녀공구재방_트래픽_맞춤타겟_스마트채널_USP_1,35159417,P_260423-28_CJ온스타일_트민녀공구재방_GFA_스마트채널_트래픽_맞춤타겟_750*160,4229419,P_GFA_외부몰_DA_트래픽,843821,2026.04.25.,0,2026.04.23.,2026.04.28.,177,0,0,0
260423-28_트민녀공구재방_트래픽_맞춤타겟_스마트채널_USP_1,35159417,P_260423-28_CJ온스타일_트민녀공구재방_GFA_스마트채널_트래픽_맞춤타겟_750*160,4229419,P_GFA_외부몰_DA_트래픽,843821,2026.04.24.,0,2026.04.23.,2026.04.28.,1145,0,0,0
260423-28_트민녀공구재방_트래픽_맞춤타겟_스마트채널_USP_1,35159417,P_260423-28_CJ온스타일_트민녀공구재방_GFA_스마트채널_트래픽_맞춤타겟_750*160,4229419,P_GFA_외부몰_DA_트래픽,843821,2026.04.23.,340,2026.04.23.,2026.04.28.,3286,1,0,0
260423-28_트민녀공구재방_트래픽_맞춤타겟_스마트채널_USP_2,35159415,P_260423-28_CJ온스타일_트민녀공구재방_GFA_스마트채널_트래픽_맞춤타겟_750*160,4229419,P_GFA_외부몰_DA_트래픽,843821,2026.04.28.,0,2026.04.23.,2026.04.28.,104,0,0,0
260423-28_트민녀공구재방_트래픽_맞춤타겟_스마트채널_USP_2,35159415,P_260423-28_CJ온스타일_트민녀공구재방_GFA_스마트채널_트래픽_맞춤타겟_750*160,4229419,P_GFA_외부몰_DA_트래픽,843821,2026.04.27.,0,2026.04.23.,2026.04.28.,123,0,0,0
260423-28_트민녀공구재방_트래픽_맞춤타겟_스마트채널_USP_2,35159415,P_260423-28_CJ온스타일_트민녀공구재방_GFA_스마트채널_트래픽_맞춤타겟_750*160,4229419,P_GFA_외부몰_DA_트래픽,843821,2026.04.26.,0,2026.04.23.,2026.04.28.,206,0,0,0
260423-28_트민녀공구재방_트래픽_맞춤타겟_스마트채널_USP_2,35159415,P_260423-28_CJ온스타일_트민녀공구재방_GFA_스마트채널_트래픽_맞춤타겟_750*160,4229419,P_GFA_외부몰_DA_트래픽,843821,2026.04.25.,537,2026.04.23.,2026.04.28.,498,1,0,0
260423-28_트민녀공구재방_트래픽_맞춤타겟_스마트채널_USP_2,35159415,P_260423-28_CJ온스타일_트민녀공구재방_GFA_스마트채널_트래픽_맞춤타겟_750*160,4229419,P_GFA_외부몰_DA_트래픽,843821,2026.04.24.,358,2026.04.23.,2026.04.28.,5211,1,0,0
260423-28_트민녀공구재방_트래픽_맞춤타겟_스마트채널_USP_2,35159415,P_260423-28_CJ온스타일_트민녀공구재방_GFA_스마트채널_트래픽_맞춤타겟_750*160,4229419,P_GFA_외부몰_DA_트래픽,843821,2026.04.23.,2403,2026.04.23.,2026.04.28.,8964,7,0,0
260422_트민녀공구본방_트래픽_관심사+구매의도_스마트채널_사은_1,35158945,P_260422_CJ온스타일_트민녀공구본방_GFA_스마트채널_트래픽_관심사+구매의도_750*280,4229397,P_GFA_외부몰_DA_트래픽,843821,2026.04.22.,9658,2026.04.22.,2026.04.22.,7423,12,0,0
260422_트민녀공구본방_트래픽_관심사+구매의도_스마트채널_할인_1,35158943,P_260422_CJ온스타일_트민녀공구본방_GFA_스마트채널_트래픽_관심사+구매의도_750*280,4229397,P_GFA_외부몰_DA_트래픽,843821,2026.04.22.,5909,2026.04.22.,2026.04.22.,7494,10,0,0
260422_트민녀공구본방_트래픽_관심사+구매의도_스마트채널_사은_2,35158941,P_260422_CJ온스타일_트민녀공구본방_GFA_스마트채널_트래픽_관심사+구매의도_750*280,4229397,P_GFA_외부몰_DA_트래픽,843821,2026.04.22.,3226,2026.04.22.,2026.04.22.,3468,5,0,0
260422_트민녀공구본방_트래픽_관심사+구매의도_스마트채널_할인_2,35158939,P_260422_CJ온스타일_트민녀공구본방_GFA_스마트채널_트래픽_관심사+구매의도_750*280,4229397,P_GFA_외부몰_DA_트래픽,843821,2026.04.22.,3972,2026.04.22.,2026.04.22.,9485,12,0,0
260422_트민녀공구본방_트래픽_관심사+구매의도_스마트채널_사은_3,35158937,P_260422_CJ온스타일_트민녀공구본방_GFA_스마트채널_트래픽_관심사+구매의도_750*280,4229397,P_GFA_외부몰_DA_트래픽,843821,2026.04.22.,4459,2026.04.22.,2026.04.22.,4863,6,0,0
260422_트민녀공구본방_트래픽_관심사+구매의도_스마트채널_할인_3,35158935,P_260422_CJ온스타일_트민녀공구본방_GFA_스마트채널_트래픽_관심사+구매의도_750*280,4229397,P_GFA_외부몰_DA_트래픽,843821,2026.04.22.,6735,2026.04.22.,2026.04.22.,6083,10,0,0
260422_트민녀공구본방_트래픽_관심사+구매의도_스마트채널_할인_4,35158933,P_260422_CJ온스타일_트민녀공구본방_GFA_스마트채널_트래픽_관심사+구매의도_750*280,4229397,P_GFA_외부몰_DA_트래픽,843821,2026.04.22.,534,2026.04.22.,2026.04.22.,3284,2,0,0
260422_트민녀공구본방_트래픽_관심사+구매의도_스마트채널_USP_1,35158931,P_260422_CJ온스타일_트민녀공구본방_GFA_스마트채널_트래픽_관심사+구매의도_750*280,4229397,P_GFA_외부몰_DA_트래픽,843821,2026.04.22.,5239,2026.04.22.,2026.04.22.,6422,9,0,0
260422_트민녀공구본방_트래픽_관심사+구매의도_스마트채널_USP_2,35158929,P_260422_CJ온스타일_트민녀공구본방_GFA_스마트채널_트래픽_관심사+구매의도_750*280,4229397,P_GFA_외부몰_DA_트래픽,843821,2026.04.22.,13685,2026.04.22.,2026.04.22.,8283,16,0,0
260422_트민녀공구본방_트래픽_관심사+구매의도_스마트채널_사은_1,35158785,P_260422_CJ온스타일_트민녀공구본방_GFA_스마트채널_트래픽_관심사+구매의도_750*160,4229360,P_GFA_외부몰_DA_트래픽,843821,2026.04.22.,2121,2026.04.22.,2026.04.22.,8797,7,0,0
260422_트민녀공구본방_트래픽_관심사+구매의도_스마트채널_할인_1,35158783,P_260422_CJ온스타일_트민녀공구본방_GFA_스마트채널_트래픽_관심사+구매의도_750*160,4229360,P_GFA_외부몰_DA_트래픽,843821,2026.04.22.,5731,2026.04.22.,2026.04.22.,23217,23,0,0
260422_트민녀공구본방_트래픽_관심사+구매의도_스마트채널_사은_2,35158781,P_260422_CJ온스타일_트민녀공구본방_GFA_스마트채널_트래픽_관심사+구매의도_750*160,4229360,P_GFA_외부몰_DA_트래픽,843821,2026.04.22.,5723,2026.04.22.,2026.04.22.,15198,18,0,0
260422_트민녀공구본방_트래픽_관심사+구매의도_스마트채널_할인_2,35158779,P_260422_CJ온스타일_트민녀공구본방_GFA_스마트채널_트래픽_관심사+구매의도_750*160,4229360,P_GFA_외부몰_DA_트래픽,843821,2026.04.22.,620,2026.04.22.,2026.04.22.,4752,2,0,0
260422_트민녀공구본방_트래픽_관심사+구매의도_스마트채널_사은_3,35158777,P_260422_CJ온스타일_트민녀공구본방_GFA_스마트채널_트래픽_관심사+구매의도_750*160,4229360,P_GFA_외부몰_DA_트래픽,843821,2026.04.22.,2021,2026.04.22.,2026.04.22.,7018,6,0,0
260422_트민녀공구본방_트래픽_관심사+구매의도_스마트채널_할인_3,35158775,P_260422_CJ온스타일_트민녀공구본방_GFA_스마트채널_트래픽_관심사+구매의도_750*160,4229360,P_GFA_외부몰_DA_트래픽,843821,2026.04.22.,734,2026.04.22.,2026.04.22.,4154,2,0,0
260422_트민녀공구본방_트래픽_관심사+구매의도_스마트채널_할인_4,35158773,P_260422_CJ온스타일_트민녀공구본방_GFA_스마트채널_트래픽_관심사+구매의도_750*160,4229360,P_GFA_외부몰_DA_트래픽,843821,2026.04.22.,498,2026.04.22.,2026.04.22.,4353,2,0,0
260422_트민녀공구본방_트래픽_관심사+구매의도_스마트채널_USP_1,35158771,P_260422_CJ온스타일_트민녀공구본방_GFA_스마트채널_트래픽_관심사+구매의도_750*160,4229360,P_GFA_외부몰_DA_트래픽,843821,2026.04.22.,4428,2026.04.22.,2026.04.22.,12510,14,0,0
260422_트민녀공구본방_트래픽_관심사+구매의도_스마트채널_USP_2,35158769,P_260422_CJ온스타일_트민녀공구본방_GFA_스마트채널_트래픽_관심사+구매의도_750*160,4229360,P_GFA_외부몰_DA_트래픽,843821,2026.04.22.,807,2026.04.22.,2026.04.22.,5969,3,0,0
260422_트민녀공구본방_트래픽_맞춤타겟_스마트채널_사은_1,35158669,P_260422_CJ온스타일_트민녀공구본방_GFA_스마트채널_트래픽_맞춤타겟_750*160,4229280,P_GFA_외부몰_DA_트래픽,843821,2026.04.22.,2514,2026.04.22.,2026.04.22.,7811,7,0,0
260422_트민녀공구본방_트래픽_맞춤타겟_스마트채널_사은_1,35158497,P_260422_CJ온스타일_트민녀공구본방_GFA_스마트채널_트래픽_맞춤타겟_750*280,4229321,P_GFA_외부몰_DA_트래픽,843821,2026.04.22.,4446,2026.04.22.,2026.04.22.,5246,8,0,0
260422_트민녀공구본방_트래픽_맞춤타겟_스마트채널_할인_1,35158495,P_260422_CJ온스타일_트민녀공구본방_GFA_스마트채널_트래픽_맞춤타겟_750*280,4229321,P_GFA_외부몰_DA_트래픽,843821,2026.04.22.,1422,2026.04.22.,2026.04.22.,3503,4,0,0
260422_트민녀공구본방_트래픽_맞춤타겟_스마트채널_사은_2,35158493,P_260422_CJ온스타일_트민녀공구본방_GFA_스마트채널_트래픽_맞춤타겟_750*280,4229321,P_GFA_외부몰_DA_트래픽,843821,2026.04.22.,2005,2026.04.22.,2026.04.22.,4505,5,0,0
260422_트민녀공구본방_트래픽_맞춤타겟_스마트채널_할인_2,35158491,P_260422_CJ온스타일_트민녀공구본방_GFA_스마트채널_트래픽_맞춤타겟_750*280,4229321,P_GFA_외부몰_DA_트래픽,843821,2026.04.22.,4467,2026.04.22.,2026.04.22.,7886,11,0,0
260422_트민녀공구본방_트래픽_맞춤타겟_스마트채널_사은_3,35158489,P_260422_CJ온스타일_트민녀공구본방_GFA_스마트채널_트래픽_맞춤타겟_750*280,4229321,P_GFA_외부몰_DA_트래픽,843821,2026.04.22.,24850,2026.04.22.,2026.04.22.,19127,40,0,0
260422_트민녀공구본방_트래픽_맞춤타겟_스마트채널_할인_3,35158487,P_260422_CJ온스타일_트민녀공구본방_GFA_스마트채널_트래픽_맞춤타겟_750*280,4229321,P_GFA_외부몰_DA_트래픽,843821,2026.04.22.,1811,2026.04.22.,2026.04.22.,2994,4,0,0
260422_트민녀공구본방_트래픽_맞춤타겟_스마트채널_할인_4,35158485,P_260422_CJ온스타일_트민녀공구본방_GFA_스마트채널_트래픽_맞춤타겟_750*280,4229321,P_GFA_외부몰_DA_트래픽,843821,2026.04.22.,7144,2026.04.22.,2026.04.22.,15251,23,0,0
260422_트민녀공구본방_트래픽_맞춤타겟_스마트채널_USP_1,35158483,P_260422_CJ온스타일_트민녀공구본방_GFA_스마트채널_트래픽_맞춤타겟_750*280,4229321,P_GFA_외부몰_DA_트래픽,843821,2026.04.22.,0,2026.04.22.,2026.04.22.,2146,0,0,0
260422_트민녀공구본방_트래픽_맞춤타겟_스마트채널_USP_2,35158481,P_260422_CJ온스타일_트민녀공구본방_GFA_스마트채널_트래픽_맞춤타겟_750*280,4229321,P_GFA_외부몰_DA_트래픽,843821,2026.04.22.,4963,2026.04.22.,2026.04.22.,6772,11,0,0
260422_트민녀공구본방_트래픽_맞춤타겟_스마트채널_사은_2,35158217,P_260422_CJ온스타일_트민녀공구본방_GFA_스마트채널_트래픽_맞춤타겟_750*160,4229280,P_GFA_외부몰_DA_트래픽,843821,2026.04.22.,3894,2026.04.22.,2026.04.22.,9444,10,0,0
260422_트민녀공구본방_트래픽_맞춤타겟_스마트채널_할인_2,35158215,P_260422_CJ온스타일_트민녀공구본방_GFA_스마트채널_트래픽_맞춤타겟_750*160,4229280,P_GFA_외부몰_DA_트래픽,843821,2026.04.22.,4204,2026.04.22.,2026.04.22.,9859,10,0,0
260422_트민녀공구본방_트래픽_맞춤타겟_스마트채널_사은_3,35158213,P_260422_CJ온스타일_트민녀공구본방_GFA_스마트채널_트래픽_맞춤타겟_750*160,4229280,P_GFA_외부몰_DA_트래픽,843821,2026.04.22.,3616,2026.04.22.,2026.04.22.,10377,9,0,0
260422_트민녀공구본방_트래픽_맞춤타겟_스마트채널_할인_3,35158211,P_260422_CJ온스타일_트민녀공구본방_GFA_스마트채널_트래픽_맞춤타겟_750*160,4229280,P_GFA_외부몰_DA_트래픽,843821,2026.04.22.,4186,2026.04.22.,2026.04.22.,11142,10,0,0
260422_트민녀공구본방_트래픽_맞춤타겟_스마트채널_할인_4,35158209,P_260422_CJ온스타일_트민녀공구본방_GFA_스마트채널_트래픽_맞춤타겟_750*160,4229280,P_GFA_외부몰_DA_트래픽,843821,2026.04.22.,485,2026.04.22.,2026.04.22.,3151,1,0,0
260422_트민녀공구본방_트래픽_맞춤타겟_스마트채널_USP_1,35158207,P_260422_CJ온스타일_트민녀공구본방_GFA_스마트채널_트래픽_맞춤타겟_750*160,4229280,P_GFA_외부몰_DA_트래픽,843821,2026.04.22.,0,2026.04.22.,2026.04.22.,3005,0,0,0
260422_트민녀공구본방_트래픽_맞춤타겟_스마트채널_USP_2,35158205,P_260422_CJ온스타일_트민녀공구본방_GFA_스마트채널_트래픽_맞춤타겟_750*160,4229280,P_GFA_외부몰_DA_트래픽,843821,2026.04.22.,4043,2026.04.22.,2026.04.22.,11011,11,0,0
260422_트민녀공구본방_트래픽_맞춤타겟_스마트채널_할인_1,35158141,P_260422_CJ온스타일_트민녀공구본방_GFA_스마트채널_트래픽_맞춤타겟_750*160,4229280,P_GFA_외부몰_DA_트래픽,843821,2026.04.22.,69,2026.04.22.,2026.04.22.,3509,1,0,0
260420_가정의달+세일 라이브_트래픽_고객여정+알림받기타겟_네이티브_사은_1,35125797,P_260420_스토어_가정의달+세일 라이브_GFA_네이티브_트래픽_고객여정+알림받기타겟,4225854,P_GFA_스토어_DA_트래픽,1189388,2026.04.20.,65634,2026.04.20.,2026.04.20.,4733,32,0,0
260420_가정의달+세일 라이브_트래픽_고객여정+알림받기타겟_네이티브_할인_1,35125793,P_260420_스토어_가정의달+세일 라이브_GFA_네이티브_트래픽_고객여정+알림받기타겟,4225854,P_GFA_스토어_DA_트래픽,1189388,2026.04.20.,28638,2026.04.20.,2026.04.20.,2145,13,0,0
260420_가정의달+세일 라이브_트래픽_맞춤타겟_네이티브_사은_1,35125713,P_260420_스토어_가정의달+세일 라이브_GFA_네이티브_트래픽_맞춤타겟,4225853,P_GFA_스토어_DA_트래픽,1189388,2026.04.20.,14057,2026.04.20.,2026.04.20.,3625,10,0,0
260420_가정의달+세일 라이브_트래픽_맞춤타겟_네이티브_할인_1,35125709,P_260420_스토어_가정의달+세일 라이브_GFA_네이티브_트래픽_맞춤타겟,4225853,P_GFA_스토어_DA_트래픽,1189388,2026.04.20.,85501,2026.04.20.,2026.04.20.,15726,68,0,0
260420_가정의달+세일 라이브_트래픽_고객여정+알림받기타겟_스마트채널_할인_3,35125449,P_260420_스토어_가정의달+세일 라이브_GFA_스마트채널_트래픽_고객여정+알림받기타겟_750*160,4225850,P_GFA_스토어_DA_트래픽,1189388,2026.04.20.,3013,2026.04.20.,2026.04.20.,2944,5,0,0
260420_가정의달+세일 라이브_트래픽_고객여정+알림받기타겟_스마트채널_할인_2,35125435,P_260420_스토어_가정의달+세일 라이브_GFA_스마트채널_트래픽_고객여정+알림받기타겟_750*160,4225850,P_GFA_스토어_DA_트래픽,1189388,2026.04.20.,5103,2026.04.20.,2026.04.20.,5365,9,0,0
260420_가정의달+세일 라이브_트래픽_고객여정+알림받기타겟_스마트채널_할인_1,35125431,P_260420_스토어_가정의달+세일 라이브_GFA_스마트채널_트래픽_고객여정+알림받기타겟_750*160,4225850,P_GFA_스토어_DA_트래픽,1189388,2026.04.20.,9840,2026.04.20.,2026.04.20.,8399,20,0,0
260420_가정의달+세일 라이브_트래픽_고객여정+알림받기타겟_스마트채널_사은_3,35125427,P_260420_스토어_가정의달+세일 라이브_GFA_스마트채널_트래픽_고객여정+알림받기타겟_750*160,4225850,P_GFA_스토어_DA_트래픽,1189388,2026.04.20.,859,2026.04.20.,2026.04.20.,1970,2,0,0
260420_가정의달+세일 라이브_트래픽_고객여정+알림받기타겟_스마트채널_사은_2,35125423,P_260420_스토어_가정의달+세일 라이브_GFA_스마트채널_트래픽_고객여정+알림받기타겟_750*160,4225850,P_GFA_스토어_DA_트래픽,1189388,2026.04.20.,2966,2026.04.20.,2026.04.20.,3406,5,0,0
260420_가정의달+세일 라이브_트래픽_고객여정+알림받기타겟_스마트채널_사은_1,35125409,P_260420_스토어_가정의달+세일 라이브_GFA_스마트채널_트래픽_고객여정+알림받기타겟_750*160,4225850,P_GFA_스토어_DA_트래픽,1189388,2026.04.20.,4491,2026.04.20.,2026.04.20.,3682,8,0,0
260420_가정의달+세일 라이브_트래픽_고객여정+알림받기타겟_스마트채널_USP_3,35125403,P_260420_스토어_가정의달+세일 라이브_GFA_스마트채널_트래픽_고객여정+알림받기타겟_750*160,4225850,P_GFA_스토어_DA_트래픽,1189388,2026.04.20.,706,2026.04.20.,2026.04.20.,1750,2,0,0
260420_가정의달+세일 라이브_트래픽_고객여정+알림받기타겟_스마트채널_USP_2,35125397,P_260420_스토어_가정의달+세일 라이브_GFA_스마트채널_트래픽_고객여정+알림받기타겟_750*160,4225850,P_GFA_스토어_DA_트래픽,1189388,2026.04.20.,1268,2026.04.20.,2026.04.20.,2941,3,0,0
260420_가정의달+세일 라이브_트래픽_고객여정+알림받기타겟_스마트채널_USP_1,35125393,P_260420_스토어_가정의달+세일 라이브_GFA_스마트채널_트래픽_고객여정+알림받기타겟_750*160,4225850,P_GFA_스토어_DA_트래픽,1189388,2026.04.20.,2015,2026.04.20.,2026.04.20.,3477,4,0,0
260420_가정의달+세일 라이브_트래픽_고객여정+알림받기타겟_스마트채널_할인_3,35125375,P_260420_스토어_가정의달+세일 라이브_GFA_스마트채널_트래픽_고객여정+알림받기타겟_750*280,4225851,P_GFA_스토어_DA_트래픽,1189388,2026.04.20.,9536,2026.04.20.,2026.04.20.,3566,14,0,0
260420_가정의달+세일 라이브_트래픽_고객여정+알림받기타겟_스마트채널_할인_2,35125365,P_260420_스토어_가정의달+세일 라이브_GFA_스마트채널_트래픽_고객여정+알림받기타겟_750*280,4225851,P_GFA_스토어_DA_트래픽,1189388,2026.04.20.,3197,2026.04.20.,2026.04.20.,1827,8,0,0
260420_가정의달+세일 라이브_트래픽_고객여정+알림받기타겟_스마트채널_할인_1,35125361,P_260420_스토어_가정의달+세일 라이브_GFA_스마트채널_트래픽_고객여정+알림받기타겟_750*280,4225851,P_GFA_스토어_DA_트래픽,1189388,2026.04.20.,12650,2026.04.20.,2026.04.20.,6467,25,1,275020
260420_가정의달+세일 라이브_트래픽_고객여정+알림받기타겟_스마트채널_사은_3,35125357,P_260420_스토어_가정의달+세일 라이브_GFA_스마트채널_트래픽_고객여정+알림받기타겟_750*280,4225851,P_GFA_스토어_DA_트래픽,1189388,2026.04.20.,4197,2026.04.20.,2026.04.20.,3455,11,0,0
260420_가정의달+세일 라이브_트래픽_고객여정+알림받기타겟_스마트채널_사은_2,35125355,P_260420_스토어_가정의달+세일 라이브_GFA_스마트채널_트래픽_고객여정+알림받기타겟_750*280,4225851,P_GFA_스토어_DA_트래픽,1189388,2026.04.22.,0,2026.04.20.,2026.04.20.,0,0,1,18900
260420_가정의달+세일 라이브_트래픽_고객여정+알림받기타겟_스마트채널_사은_2,35125355,P_260420_스토어_가정의달+세일 라이브_GFA_스마트채널_트래픽_고객여정+알림받기타겟_750*280,4225851,P_GFA_스토어_DA_트래픽,1189388,2026.04.20.,15511,2026.04.20.,2026.04.20.,5976,31,0,0
260420_가정의달+세일 라이브_트래픽_고객여정+알림받기타겟_스마트채널_사은_1,35125349,P_260420_스토어_가정의달+세일 라이브_GFA_스마트채널_트래픽_고객여정+알림받기타겟_750*280,4225851,P_GFA_스토어_DA_트래픽,1189388,2026.04.20.,10637,2026.04.20.,2026.04.20.,3322,15,0,0
260420_가정의달+세일 라이브_트래픽_고객여정+알림받기타겟_스마트채널_USP_3,35125337,P_260420_스토어_가정의달+세일 라이브_GFA_스마트채널_트래픽_고객여정+알림받기타겟_750*280,4225851,P_GFA_스토어_DA_트래픽,1189388,2026.04.20.,7320,2026.04.20.,2026.04.20.,4255,17,0,0
260420_가정의달+세일 라이브_트래픽_고객여정+알림받기타겟_스마트채널_USP_2,35125317,P_260420_스토어_가정의달+세일 라이브_GFA_스마트채널_트래픽_고객여정+알림받기타겟_750*280,4225851,P_GFA_스토어_DA_트래픽,1189388,2026.04.20.,1947,2026.04.20.,2026.04.20.,1968,4,0,0
260420_가정의달+세일 라이브_트래픽_고객여정+알림받기타겟_스마트채널_USP_1,35125309,P_260420_스토어_가정의달+세일 라이브_GFA_스마트채널_트래픽_고객여정+알림받기타겟_750*280,4225851,P_GFA_스토어_DA_트래픽,1189388,2026.04.20.,1295,2026.04.20.,2026.04.20.,1044,3,0,0
260420_가정의달+세일 라이브_트래픽_맞춤타겟_스마트채널_할인_3,35124647,P_260420_스토어_가정의달+세일 라이브_GFA_스마트채널_트래픽_맞춤타겟_750*280,4225846,P_GFA_스토어_DA_트래픽,1189388,2026.04.20.,1635,2026.04.20.,2026.04.20.,3664,5,0,0
260420_가정의달+세일 라이브_트래픽_맞춤타겟_스마트채널_할인_2,35124639,P_260420_스토어_가정의달+세일 라이브_GFA_스마트채널_트래픽_맞춤타겟_750*280,4225846,P_GFA_스토어_DA_트래픽,1189388,2026.04.20.,4752,2026.04.20.,2026.04.20.,10378,16,0,0
260420_가정의달+세일 라이브_트래픽_맞춤타겟_스마트채널_할인_1,35124637,P_260420_스토어_가정의달+세일 라이브_GFA_스마트채널_트래픽_맞춤타겟_750*280,4225846,P_GFA_스토어_DA_트래픽,1189388,2026.04.25.,0,2026.04.20.,2026.04.20.,0,0,0,0
260420_가정의달+세일 라이브_트래픽_맞춤타겟_스마트채널_할인_1,35124637,P_260420_스토어_가정의달+세일 라이브_GFA_스마트채널_트래픽_맞춤타겟_750*280,4225846,P_GFA_스토어_DA_트래픽,1189388,2026.04.24.,0,2026.04.20.,2026.04.20.,0,0,0,0
260420_가정의달+세일 라이브_트래픽_맞춤타겟_스마트채널_할인_1,35124637,P_260420_스토어_가정의달+세일 라이브_GFA_스마트채널_트래픽_맞춤타겟_750*280,4225846,P_GFA_스토어_DA_트래픽,1189388,2026.04.22.,0,2026.04.20.,2026.04.20.,0,0,0,0
260420_가정의달+세일 라이브_트래픽_맞춤타겟_스마트채널_할인_1,35124637,P_260420_스토어_가정의달+세일 라이브_GFA_스마트채널_트래픽_맞춤타겟_750*280,4225846,P_GFA_스토어_DA_트래픽,1189388,2026.04.20.,24401,2026.04.20.,2026.04.20.,22525,49,1,126760
260420_가정의달+세일 라이브_트래픽_맞춤타겟_스마트채널_사은_3,35124635,P_260420_스토어_가정의달+세일 라이브_GFA_스마트채널_트래픽_맞춤타겟_750*280,4225846,P_GFA_스토어_DA_트래픽,1189388,2026.04.20.,3418,2026.04.20.,2026.04.20.,4308,5,0,0
