"전환 보고서(2026.01.01.~2026.02.28.),2236008"
전환 유형,캠페인,광고그룹,소재,키워드,일별,총 전환수,총 전환매출액(원)
구매완료,3-3.쇼핑검색_일반키워드,MO_토퍼_일반,nad-a001-02-000000449759337,-,2026.01.17.,1,139080
구매완료,3-3.쇼핑검색_일반키워드,MO_토퍼_일반,nad-a001-02-000000449759337,-,2026.01.19.,1,169290
구매완료,3-3.쇼핑검색_일반키워드,MO_토퍼_일반,nad-a001-02-000000449759337,-,2026.02.04.,1,153480
구매완료,3-3.쇼핑검색_일반키워드,MO_토퍼_일반,nad-a001-02-000000449759337,-,2026.02.06.,1,15900
구매완료,3-3.쇼핑검색_일반키워드,MO_토퍼_일반,nad-a001-02-000000449759338,-,2026.01.01.,1,165650
구매완료,3-3.쇼핑검색_일반키워드,MO_토퍼_일반,nad-a001-02-000000449759338,-,2026.01.02.,1,321170
구매완료,3-3.쇼핑검색_일반키워드,MO_토퍼_일반,nad-a001-02-000000449759338,-,2026.01.17.,1,196340
구매완료,3-3.쇼핑검색_일반키워드,MO_토퍼_일반,nad-a001-02-000000449759339,-,2026.01.09.,1,119320
구매완료,3-3.쇼핑검색_일반키워드,MO_토퍼_일반,nad-a001-02-000000449759339,-,2026.01.14.,1,132810
구매완료,3-3.쇼핑검색_일반키워드,MO_토퍼_일반,nad-a001-02-000000449759339,-,2026.01.21.,1,165650
구매완료,3-3.쇼핑검색_일반키워드,MO_토퍼_일반,nad-a001-02-000000449759339,-,2026.01.26.,1,243520
구매완료,3-3.쇼핑검색_일반키워드,MO_토퍼_일반,nad-a001-02-000000449759339,-,2026.02.02.,1,104400
구매완료,3-3.쇼핑검색_일반키워드,MO_토퍼_일반,nad-a001-02-000000449759339,-,2026.02.06.,1,15900
구매완료,3-3.쇼핑검색_일반키워드,MO_토퍼_일반,nad-a001-02-000000449759340,-,2026.01.22.,1,119320
구매완료,3-3.쇼핑검색_일반키워드,MO_토퍼_일반,nad-a001-02-000000449759340,-,2026.02.01.,1,111860
구매완료,3-3.쇼핑검색_일반키워드,MO_토퍼_일반,nad-a001-02-000000449759340,-,2026.02.09.,1,129650
구매완료,3-3.쇼핑검색_일반키워드,MO_토퍼_일반,nad-a001-02-000000449759340,-,2026.02.24.,1,124210
구매완료,3-3.쇼핑검색_일반키워드,MO_토퍼_일반,nad-a001-02-000000449759342,-,2026.01.02.,1,190080
구매완료,3-3.쇼핑검색_일반키워드,MO_토퍼_일반,nad-a001-02-000000449759342,-,2026.01.05.,3,431690
구매완료,3-3.쇼핑검색_일반키워드,MO_토퍼_일반,nad-a001-02-000000449759342,-,2026.01.12.,2,351920
구매완료,3-3.쇼핑검색_일반키워드,MO_토퍼_일반,nad-a001-02-000000449759342,-,2026.01.18.,2,351920
구매완료,3-3.쇼핑검색_일반키워드,MO_토퍼_일반,nad-a001-02-000000449759342,-,2026.01.24.,1,165650
구매완료,3-3.쇼핑검색_일반키워드,MO_토퍼_일반,nad-a001-02-000000449759342,-,2026.01.25.,1,213570
구매완료,3-3.쇼핑검색_일반키워드,MO_토퍼_일반,nad-a001-02-000000449759342,-,2026.01.29.,1,147910
구매완료,3-3.쇼핑검색_일반키워드,MO_토퍼_일반,nad-a001-02-000000449759342,-,2026.02.01.,1,346080
구매완료,3-3.쇼핑검색_일반키워드,MO_토퍼_일반,nad-a001-02-000000449759342,-,2026.02.02.,3,669670
구매완료,3-3.쇼핑검색_일반키워드,MO_토퍼_일반,nad-a001-02-000000449759342,-,2026.02.03.,1,165900
구매완료,3-3.쇼핑검색_일반키워드,MO_토퍼_일반,nad-a001-02-000000449759342,-,2026.02.09.,3,371860
구매완료,3-3.쇼핑검색_일반키워드,MO_토퍼_일반,nad-a001-02-000000449759342,-,2026.02.14.,1,176690
구매완료,3-3.쇼핑검색_일반키워드,MO_토퍼_일반,nad-a001-02-000000449759344,-,2026.01.12.,1,195600
구매완료,3-3.쇼핑검색_일반키워드,MO_토퍼_일반,nad-a001-02-000000449759344,-,2026.01.14.,1,31500
구매완료,3-3.쇼핑검색_일반키워드,MO_토퍼_일반,nad-a001-02-000000449759344,-,2026.01.20.,1,130310
구매완료,3-3.쇼핑검색_일반키워드,MO_토퍼_일반,nad-a001-02-000000449759344,-,2026.01.23.,1,165650
구매완료,3-3.쇼핑검색_일반키워드,MO_토퍼_일반,nad-a001-02-000000449759344,-,2026.01.28.,1,227100
구매완료,3-3.쇼핑검색_일반키워드,MO_토퍼_일반,nad-a001-02-000000449759344,-,2026.01.29.,2,287550
구매완료,3-3.쇼핑검색_일반키워드,MO_토퍼_일반,nad-a001-02-000000449759346,-,2026.02.11.,1,347700
구매완료,3-3.쇼핑검색_일반키워드,MO_토퍼_일반,nad-a001-02-000000449759348,-,2026.01.30.,1,68160
구매완료,3-3.쇼핑검색_일반키워드,MO_토퍼_일반,nad-a001-02-000000449759349,-,2026.01.02.,1,119320
구매완료,3-3.쇼핑검색_일반키워드,MO_토퍼_일반,nad-a001-02-000000449759349,-,2026.01.03.,1,135220
구매완료,3-3.쇼핑검색_일반키워드,MO_토퍼_일반,nad-a001-02-000000449759349,-,2026.01.04.,3,322540
구매완료,3-3.쇼핑검색_일반키워드,MO_토퍼_일반,nad-a001-02-000000449759349,-,2026.01.05.,1,133050
구매완료,3-3.쇼핑검색_일반키워드,MO_토퍼_일반,nad-a001-02-000000449759349,-,2026.01.06.,1,141920
구매완료,3-3.쇼핑검색_일반키워드,MO_토퍼_일반,nad-a001-02-000000449759349,-,2026.01.11.,1,119320
구매완료,3-3.쇼핑검색_일반키워드,MO_토퍼_일반,nad-a001-02-000000449759349,-,2026.01.12.,4,443680
구매완료,3-3.쇼핑검색_일반키워드,MO_토퍼_일반,nad-a001-02-000000449759349,-,2026.01.13.,2,238640
구매완료,3-3.쇼핑검색_일반키워드,MO_토퍼_일반,nad-a001-02-000000449759349,-,2026.01.14.,2,272050
구매완료,3-3.쇼핑검색_일반키워드,MO_토퍼_일반,nad-a001-02-000000449759349,-,2026.01.15.,1,231340
구매완료,3-3.쇼핑검색_일반키워드,MO_토퍼_일반,nad-a001-02-000000449759349,-,2026.02.09.,3,368370
구매완료,3-3.쇼핑검색_일반키워드,MO_토퍼_일반,nad-a001-02-000000449759349,-,2026.02.18.,1,121810
구매완료,3-3.쇼핑검색_일반키워드,MO_토퍼_일반,nad-a001-02-000000449759349,-,2026.02.23.,1,69300
구매완료,3-3.쇼핑검색_일반키워드,MO_토퍼_일반,nad-a001-02-000000449759349,-,2026.02.24.,2,262140
구매완료,3-3.쇼핑검색_일반키워드,MO_토퍼_일반,nad-a001-02-000000449759349,-,2026.02.25.,2,277820
구매완료,3-3.쇼핑검색_일반키워드,MO_토퍼_일반,nad-a001-02-000000449759349,-,2026.02.27.,2,288600
구매완료,3-3.쇼핑검색_일반키워드,MO_토퍼_일반,nad-a001-02-000000449759349,-,2026.02.28.,2,273020
구매완료,3-3.쇼핑검색_일반키워드,PC_토퍼_일반,nad-a001-02-000000449759528,-,2026.01.26.,1,477290
구매완료,3-3.쇼핑검색_일반키워드,PC_토퍼_일반,nad-a001-02-000000449759531,-,2026.01.17.,1,134920
구매완료,3-3.쇼핑검색_일반키워드,PC_토퍼_일반,nad-a001-02-000000449759534,-,2026.02.04.,2,149680
구매완료,3-3.쇼핑검색_일반키워드,PC_토퍼_일반,nad-a001-02-000000449759534,-,2026.02.05.,1,80110
구매완료,3-3.쇼핑검색_일반키워드,PC_토퍼_일반,nad-a001-02-000000449759535,-,2026.01.05.,1,359200
구매완료,3-3.쇼핑검색_일반키워드,PC_토퍼_일반,nad-a001-02-000000449759535,-,2026.02.09.,1,129650
구매완료,3-3.쇼핑검색_일반키워드,PC_토퍼_일반,nad-a001-02-000000449759535,-,2026.02.11.,1,39000
구매완료,3-3.쇼핑검색_일반키워드,PC_토퍼_일반,nad-a001-02-000000449759541,-,2026.01.08.,1,157120
구매완료,3-3.쇼핑검색_일반키워드,PC_토퍼_일반,nad-a001-02-000000449759542,-,2026.01.28.,1,268450
구매완료,3-3.쇼핑검색_일반키워드,PC_토퍼_일반,nad-a001-02-000000449759542,-,2026.02.06.,1,138940
구매완료,3-3.쇼핑검색_일반키워드,PC_토퍼_일반,nad-a001-02-000000449759546,-,2026.01.05.,1,164290
구매완료,3-3.쇼핑검색_일반키워드,PC_토퍼_일반,nad-a001-02-000000449759546,-,2026.01.20.,1,165080
구매완료,3-3.쇼핑검색_일반키워드,PC_토퍼_일반,nad-a001-02-000000449759546,-,2026.01.29.,1,166320
구매완료,3-3.쇼핑검색_일반키워드,PC_토퍼_일반,nad-a001-02-000000449759546,-,2026.01.30.,1,79020
구매완료,3-3.쇼핑검색_일반키워드,PC_토퍼_일반,nad-a001-02-000000449759546,-,2026.02.09.,1,199530
구매완료,3-3.쇼핑검색_일반키워드,PC_토퍼_일반,nad-a001-02-000000449759546,-,2026.02.12.,1,15900
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000451114987(삭제),지누스,2026.01.05.,1,454550
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000451114987(삭제),지누스프레임,2026.01.09.,1,126780
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000451271481(삭제),지누스,2026.01.05.,2,302040
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000452377720(삭제),지누스,2026.01.06.,1,275020
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000452377720(삭제),지누스토퍼,2026.01.01.,1,70560
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000452429387(삭제),지누스,2026.01.01.,14,3511290
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000452429387(삭제),지누스,2026.01.02.,5,1095470
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000452429387(삭제),지누스,2026.01.03.,5,1530060
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000452429387(삭제),지누스,2026.01.04.,9,3392820
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000452429387(삭제),지누스,2026.01.05.,10,5795410
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000452429387(삭제),지누스,2026.01.06.,1,15900
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000452429387(삭제),지누스,2026.01.07.,2,761570
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000452429387(삭제),지누스,2026.01.08.,1,115450
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000452429387(삭제),지누스,2026.01.09.,2,847440
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000452429387(삭제),지누스,2026.01.13.,1,346820
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000452429387(삭제),지누스,2026.01.14.,1,49300
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000452429387(삭제),지누스,2026.01.15.,2,3429310
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000452429387(삭제),지누스,2026.01.16.,1,347010
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000452429387(삭제),지누스,2026.01.17.,1,221600
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000452429387(삭제),지누스매트리스,2026.01.01.,1,397400
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000452429387(삭제),지누스매트리스,2026.01.02.,2,725110
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000452429387(삭제),지누스매트리스,2026.01.03.,2,2397600
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000452429387(삭제),지누스매트리스,2026.01.04.,8,3212760
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000452429387(삭제),지누스매트리스,2026.01.05.,1,200490
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000452429387(삭제),지누스몰,2026.01.02.,2,196620
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000452429387(삭제),지누스얼티마에어하이브리드,2026.01.05.,1,256690
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000452429387(삭제),지누스침대,2026.01.01.,2,170000
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000452429387(삭제),지누스침대,2026.01.10.,1,561390
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000452429387(삭제),지누스토퍼,2026.01.07.,1,90460
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000452429387(삭제),지누스토퍼,2026.01.11.,1,165650
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000452429387(삭제),지누스토퍼,2026.01.14.,1,79020
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000455011282(삭제),지누스,2026.01.06.,10,3337880
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000455011282(삭제),지누스,2026.01.07.,13,9944300
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000455011282(삭제),지누스,2026.01.08.,12,4852100
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000455011282(삭제),지누스,2026.01.09.,4,1070150
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000455011282(삭제),지누스,2026.01.11.,3,1859140
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000455011282(삭제),지누스,2026.01.13.,2,196020
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000455011282(삭제),지누스,2026.01.14.,2,89300
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000455011282(삭제),지누스,2026.01.15.,1,817830
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000455011282(삭제),지누스,2026.01.21.,1,945400
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000455011282(삭제),지누스매트리스,2026.01.06.,2,550650
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000455011282(삭제),지누스매트리스,2026.01.07.,3,548120
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000455011282(삭제),지누스매트리스,2026.01.08.,4,1411550
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000455011282(삭제),지누스매트리스,2026.01.09.,2,1144390
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000455011282(삭제),지누스매트리스,2026.01.16.,1,395400
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000455011282(삭제),지누스매트리스,2026.01.19.,2,831600
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000455011282(삭제),지누스매트리스슈퍼싱글,2026.01.07.,1,868500
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000455011282(삭제),지누스메모리폼,2026.01.08.,1,130000
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000455011282(삭제),지누스몰,2026.01.10.,1,1211140
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000455011282(삭제),지누스클라우드럭스,2026.01.11.,1,600850
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000455011282(삭제),지누스토퍼,2026.01.06.,1,165650
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000455011282(삭제),지누스토퍼,2026.01.07.,2,355730
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000455011282(삭제),지누스토퍼,2026.01.09.,1,70560
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000455011282(삭제),지누스프레임,2026.01.06.,3,629850
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000455011282(삭제),지누스프레임,2026.01.07.,1,138600
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000455011282(삭제),지누스프레임,2026.01.08.,2,401800
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000455011282(삭제),지누스프레임,2026.01.09.,1,433290
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000455014589(삭제),지누스,2026.01.05.,9,4088220
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000455014589(삭제),지누스,2026.01.07.,1,366710
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000455014589(삭제),지누스,2026.01.14.,1,1556790
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000455014589(삭제),지누스그린티,2026.01.05.,1,329170
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000455014589(삭제),지누스매장,2026.01.13.,1,141920
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000455014589(삭제),지누스매트리스,2026.01.05.,4,1577370
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000455014589(삭제),지누스토퍼,2026.01.05.,1,96570
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000459073245(삭제),지누스,2026.01.09.,2,1141700
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000459073245(삭제),지누스,2026.01.10.,1,369550
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000459073245(삭제),지누스,2026.01.12.,2,871200
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000459073245(삭제),지누스,2026.01.13.,1,219190
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000459073245(삭제),지누스,2026.01.19.,1,359550
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000459073245(삭제),지누스매트리스,2026.01.09.,1,346300
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000459073245(삭제),지누스매트리스,2026.01.10.,1,386020
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000459073245(삭제),지누스매트리스,2026.01.19.,1,332270
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000459073245(삭제),지누스매트리스슈퍼싱글,2026.01.10.,1,351120
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000459073245(삭제),지누스침대,2026.01.12.,1,641700
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000459135476(삭제),지누스,2026.01.11.,5,1262370
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000459135476(삭제),지누스,2026.01.13.,1,375430
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000459135476(삭제),지누스,2026.01.22.,2,228960
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000459135476(삭제),지누스침대,2026.01.11.,1,131400
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000459135476(삭제),지누스침대,2026.01.19.,1,531300
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000459135476(삭제),지누스토퍼,2026.01.11.,2,220140
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000459496426(삭제),지누스,2026.01.12.,8,2396170
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000459496426(삭제),지누스,2026.01.13.,1,31040
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000459496426(삭제),지누스,2026.01.19.,2,815080
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000459496426(삭제),지누스매트리스,2026.01.12.,5,1915890
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000459496426(삭제),지누스매트리스,2026.01.14.,1,221600
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000459496426(삭제),지누스매트리스,2026.01.19.,1,369550
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000459496426(삭제),지누스매트리스,2026.01.22.,1,275020
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000459496426(삭제),지누스매트리스슈퍼싱글,2026.01.12.,1,369550
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000459496426(삭제),지누스몰,2026.01.12.,1,953900
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000459496426(삭제),지누스얼티마에어하이브리드,2026.01.13.,1,422790
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000459496426(삭제),지누스침대,2026.01.13.,1,1501300
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000459496426(삭제),지누스토퍼,2026.01.12.,1,165650
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000459496426(삭제),지누스프레임,2026.01.13.,1,769130
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000459651218(삭제),지누스,2026.01.13.,4,5930400
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000459651218(삭제),지누스,2026.01.14.,12,3863300
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000459651218(삭제),지누스,2026.01.16.,3,463450
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000459651218(삭제),지누스,2026.01.17.,5,3139390
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000459651218(삭제),지누스,2026.01.18.,5,1832580
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000459651218(삭제),지누스,2026.01.19.,3,1295400
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000459651218(삭제),지누스,2026.01.25.,1,208230
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000459651218(삭제),지누스,2026.01.26.,1,1616900
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000459651218(삭제),지누스,2026.01.29.,1,599000
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000459651218(삭제),지누스그린티,2026.01.15.,1,102120
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000459651218(삭제),지누스매트리스,2026.01.14.,2,411800
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000459651218(삭제),지누스매트리스,2026.01.15.,3,545660
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000459651218(삭제),지누스매트리스,2026.01.17.,1,299840
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000459651218(삭제),지누스매트리스,2026.01.18.,4,1065340
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000459651218(삭제),지누스매트리스,2026.01.19.,2,407230
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000459651218(삭제),지누스매트리스,2026.01.24.,1,366710
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000459651218(삭제),지누스매트리스,2026.01.29.,1,503780
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000459651218(삭제),지누스매트리스,2026.01.30.,1,35700
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000459651218(삭제),지누스매트리스추천,2026.01.20.,1,366710
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000459651218(삭제),지누스매트리스킹,2026.01.13.,1,436140
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000459651218(삭제),지누스몰,2026.01.13.,1,275020
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000459651218(삭제),지누스몰,2026.01.14.,3,185120
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000459651218(삭제),지누스몰,2026.01.15.,2,1260730
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000459651218(삭제),지누스얼티마에어하이브리드,2026.01.19.,1,395650
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000459651218(삭제),지누스침대,2026.01.17.,2,1381440
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000459651218(삭제),지누스침대,2026.01.18.,1,403710
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000459651218(삭제),지누스토퍼,2026.01.15.,1,79020
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000459651218(삭제),지누스토퍼,2026.01.16.,2,159660
구매완료,4.브랜드 검색,4.브랜드 검색_쇼핑연동형 PC_2511,nad-a001-04-000000459651218(삭제),지누스토퍼,2026.01.18.,1,375400
